1.454910455118087365e+00,1.517626925341625022e+00,1.557237911763411198e+00,1.584548810625852067e+00,1.604535935182527462e+00,1.619810228500098814e+00,1.631873511834199375e+00
1.455708037425374801e+00,1.518500854965707081e+00,1.558160039759823645e+00,1.585504155262112524e+00,1.605515577539197380e+00,1.620808430055170390e+00,1.632886363069726343e+00
1.456418977973750639e+00,1.519279753910285358e+00,1.558981841048781680e+00,1.586355523305451154e+00,1.606388573403318309e+00,1.621697945753085124e+00,1.633788918652937072e+00
1.457055966809116976e+00,1.519977468991064118e+00,1.559717892675605899e+00,1.587117995020220995e+00,1.607170371117377039e+00,1.622494505064895787e+00,1.634597129948562211e+00
1.457624619336277627e+00,1.520600358049426948e+00,1.560375021339059476e+00,1.587798720329812729e+00,1.607868357120886271e+00,1.623205675151861760e+00,1.635318706823941204e+00
1.458144439911049917e+00,1.521169668221322935e+00,1.560975574303580027e+00,1.588420804605318981e+00,1.608506191284965636e+00,1.623855539386919622e+00,1.635978066909319795e+00
1.458633242141188724e+00,1.521704969826930265e+00,1.561540230947875862e+00,1.589005691576173218e+00,1.609105876476932817e+00,1.624466527735262789e+00,1.636597977313925867e+00
1.459088573422513413e+00,1.522203593027337210e+00,1.562066184305334504e+00,1.589550479780530434e+00,1.609664442118174277e+00,1.625035616832881447e+00,1.637175373011080737e+00
1.459526419588454083e+00,1.522683084917165530e+00,1.562571967121931582e+00,1.590074381256366465e+00,1.610201597154913067e+00,1.625582895183921739e+00,1.637730642117505075e+00
1.459948344245902696e+00,1.523145107992718073e+00,1.563059304288056950e+00,1.590579163869220158e+00,1.610719140870508603e+00,1.626110186055661044e+00,1.638265626818136367e+00
1.460352466938529048e+00,1.523587728561411003e+00,1.563526228597207357e+00,1.591062837380200268e+00,1.611215066226147297e+00,1.626615469616082832e+00,1.638778297217417190e+00
1.460762840127172613e+00,1.524037027548245327e+00,1.564000101351320726e+00,1.591553645344488732e+00,1.611718262035611637e+00,1.627128127458397744e+00,1.639298423810166216e+00
1.461178239829625358e+00,1.524491745332339887e+00,1.564479640484946366e+00,1.592050290267338353e+00,1.612227419545782636e+00,1.627646842254357518e+00,1.639824682520900856e+00
1.461591995273384459e+00,1.524944856053323194e+00,1.564957596182878330e+00,1.592545368137124440e+00,1.612735022060125312e+00,1.628164011325306859e+00,1.640349402875498130e+00
1.462020213426692195e+00,1.525413617509635333e+00,1.565451952473001729e+00,1.593057363272597948e+00,1.613259919707495937e+00,1.628698764091172313e+00,1.640891934648133654e+00
1.462434184159612460e+00,1.525866833106782616e+00,1.565929943249208423e+00,1.593552428053172321e+00,1.613767473850282741e+00,1.629215857800304867e+00,1.641416558302093431e+00
1.462847630423441680e+00,1.526319295377081886e+00,1.566407036088744542e+00,1.594046495147321663e+00,1.614273957272021054e+00,1.629731824947733498e+00,1.641940011269947375e+00
1.463243102370080484e+00,1.526752082827258272e+00,1.566863380584939680e+00,1.594519074070985809e+00,1.614758411351553180e+00,1.630225349398004564e+00,1.642440695262997075e+00
1.463610005100565603e+00,1.527153408339422258e+00,1.567286436836759167e+00,1.594957106042262707e+00,1.615207397682698165e+00,1.630682702723233790e+00,1.642904652879742189e+00
1.463935359286416160e+00,1.527509300369666478e+00,1.567661607097484922e+00,1.595345561885225250e+00,1.615605571597743095e+00,1.631088299354312321e+00,1.643316108462074432e+00
1.464216849601188475e+00,1.527817185167099412e+00,1.567986154441716407e+00,1.595681592199988952e+00,1.615950001408066106e+00,1.631439144735828961e+00,1.643672017820852593e+00
1.464442315133858585e+00,1.528063757836040315e+00,1.568246051786467588e+00,1.595950672206701393e+00,1.616225798280328529e+00,1.631720071967690977e+00,1.643956994569175434e+00
1.464604147373218535e+00,1.528240685021253320e+00,1.568432508180453766e+00,1.596143695596978995e+00,1.616423625224805871e+00,1.631921567861061240e+00,1.644161386436221894e+00
1.464733478619701490e+00,1.528382056514650422e+00,1.568581480483421497e+00,1.596297905941911344e+00,1.616581667027974678e+00,1.632082536121062466e+00,1.644324664601054087e+00
1.464860839140973647e+00,1.528521292567652345e+00,1.568728213378285608e+00,1.596449805239844588e+00,1.616737345389177127e+00,1.632241100926005162e+00,1.644485507732562413e+00
1.464986492632017967e+00,1.528658661246669048e+00,1.568872977677188585e+00,1.596599666185375632e+00,1.616890934374374922e+00,1.632397537382974884e+00,1.644644191755067375e+00
1.465104403498282748e+00,1.528787613879972751e+00,1.569008900846834642e+00,1.596740393083529774e+00,1.617035175069755581e+00,1.632544461927752932e+00,1.644793234728528120e+00
1.465209057339895926e+00,1.528902061717405170e+00,1.569129531512926334e+00,1.596865284627734694e+00,1.617163183329147103e+00,1.632674850741707706e+00,1.644925502570796949e+00
1.465298776609286868e+00,1.529000163535191303e+00,1.569232925125996436e+00,1.596972325062241849e+00,1.617272891310140404e+00,1.632786596198556595e+00,1.645038856253852044e+00
1.465380421253768661e+00,1.529089422316538993e+00,1.569326990600171889e+00,1.597069703042242717e+00,1.617372692287369018e+00,1.632888247859229036e+00,1.645141968696398393e+00
1.465454873058458229e+00,1.529170891525691633e+00,1.569412889849771231e+00,1.597158655268484440e+00,1.617463877701812436e+00,1.632981139004545890e+00,1.645236206229909515e+00
1.465521290245882069e+00,1.529243595327881344e+00,1.569489562370287805e+00,1.597238062856849661e+00,1.617545285945447331e+00,1.633064075376854385e+00,1.645320348809999000e+00
1.465583718005992075e+00,1.529311917223739936e+00,1.569561605201296839e+00,1.597312669987698053e+00,1.617621768811713601e+00,1.633141990951214595e+00,1.645399395269456333e+00
1.465641153760944171e+00,1.529374771014828216e+00,1.569627879365763201e+00,1.597381301315310864e+00,1.617692124356801653e+00,1.633213663471712263e+00,1.645472107321752864e+00
1.465694537858685420e+00,1.529433181349332926e+00,1.569689462725706308e+00,1.597445071373139847e+00,1.617757493936033963e+00,1.633280254779028162e+00,1.645539662977112627e+00
1.465745805735829022e+00,1.529489271172902232e+00,1.569748596603908863e+00,1.597506303065379996e+00,1.617820260130986565e+00,1.633344193039508507e+00,1.645604526383227073e+00
1.465796718873382698e+00,1.529544961574837325e+00,1.569807302844469454e+00,1.597567087669747199e+00,1.617882565006443230e+00,1.633407659105877041e+00,1.645668909008719316e+00
1.465843510350479884e+00,1.529596165193072066e+00,1.569861291818691829e+00,1.597622996181512711e+00,1.617939877620569344e+00,1.633466044187269484e+00,1.645728140623592628e+00
1.465880040808441587e+00,1.529636308371287612e+00,1.569903715812089873e+00,1.597666992093300431e+00,1.617985023423909263e+00,1.633512068342688028e+00,1.645774858135889529e+00
1.465923782349775273e+00,1.529684163695340660e+00,1.569954168131894923e+00,1.597719234136513844e+00,1.618038574608739122e+00,1.633566619459324798e+00,1.645830198528358990e+00
1.465965777541990089e+00,1.529730104901599663e+00,1.570002600420150829e+00,1.597769383155940748e+00,1.618089979375320953e+00,1.633618983374478084e+00,1.645883319526170840e+00
1.466005058800871286e+00,1.529773113371201365e+00,1.570047961873556552e+00,1.597816366188863801e+00,1.618138148570540613e+00,1.633668058580160398e+00,1.645933109882168566e+00
