 # Mass and radius (in solar units) of white dwarfs  (CO-core: New calculations following Camisassa et al. 2017,ONe-core:Camisassa et al. 2019)
#log(teff)/log(g)  7.50             7.60             7.70             7.80             7.90             8.00             8.10             8.20             8.30             8.40             8.50             8.60             8.70             8.80             8.90             9.00             9.10             9.20             9.30             9.40             9.50
  3.86             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.517   0.0133   0.566   0.0125   0.628   0.0117   0.692   0.0109   0.758   0.0102   0.824   0.0095   0.890   0.0088   0.957   0.0081   1.018   0.0075   1.075   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.88             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.517   0.0134   0.567   0.0125   0.629   0.0117   0.693   0.0109   0.759   0.0102   0.824   0.0095   0.890   0.0088   0.957   0.0081   1.018   0.0075   1.075   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.90             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.518   0.0134   0.567   0.0125   0.629   0.0117   0.693   0.0109   0.759   0.0102   0.824   0.0095   0.890   0.0088   0.957   0.0081   1.018   0.0075   1.075   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.92             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.518   0.0134   0.568   0.0125   0.630   0.0117   0.694   0.0110   0.759   0.0102   0.825   0.0095   0.891   0.0088   0.957   0.0081   1.019   0.0075   1.075   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.94             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.519   0.0134   0.569   0.0125   0.631   0.0117   0.694   0.0110   0.760   0.0102   0.825   0.0095   0.891   0.0088   0.957   0.0081   1.019   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.96             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.520   0.0134   0.570   0.0125   0.631   0.0117   0.695   0.0110   0.760   0.0102   0.826   0.0095   0.891   0.0088   0.957   0.0081   1.019   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  3.98             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.521   0.0134   0.571   0.0125   0.632   0.0117   0.696   0.0110   0.761   0.0102   0.826   0.0095   0.892   0.0088   0.958   0.0081   1.019   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.00             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.522   0.0134   0.572   0.0125   0.633   0.0117   0.697   0.0110   0.762   0.0102   0.827   0.0095   0.893   0.0088   0.958   0.0081   1.019   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.02             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.523   0.0134   0.573   0.0125   0.634   0.0117   0.698   0.0110   0.762   0.0102   0.828   0.0095   0.893   0.0088   0.958   0.0081   1.020   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.04             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.524   0.0134   0.574   0.0125   0.635   0.0118   0.698   0.0110   0.763   0.0102   0.829   0.0095   0.894   0.0088   0.959   0.0081   1.020   0.0075   1.076   0.0068   1.118   0.0062   1.160   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.06             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.525   0.0135   0.575   0.0126   0.636   0.0118   0.699   0.0110   0.764   0.0102   0.829   0.0095   0.895   0.0088   0.959   0.0081   1.020   0.0075   1.076   0.0068   1.119   0.0062   1.161   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.08             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.526   0.0135   0.576   0.0126   0.637   0.0118   0.700   0.0110   0.765   0.0103   0.830   0.0095   0.895   0.0088   0.960   0.0081   1.021   0.0075   1.077   0.0068   1.119   0.0062   1.161   0.0056   1.195   0.0051   1.228   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.10             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.527   0.0135   0.578   0.0126   0.638   0.0118   0.701   0.0110   0.765   0.0103   0.831   0.0095   0.896   0.0088   0.960   0.0081   1.021   0.0075   1.077   0.0068   1.119   0.0062   1.161   0.0056   1.195   0.0051   1.229   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.12             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.528   0.0135   0.579   0.0126   0.639   0.0118   0.702   0.0110   0.766   0.0103   0.831   0.0095   0.896   0.0088   0.960   0.0081   1.021   0.0075   1.077   0.0068   1.119   0.0062   1.161   0.0056   1.195   0.0051   1.229   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.14             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.529   0.0135   0.580   0.0126   0.640   0.0118   0.702   0.0110   0.767   0.0103   0.832   0.0095   0.897   0.0088   0.961   0.0081   1.022   0.0075   1.077   0.0068   1.119   0.0062   1.161   0.0056   1.196   0.0051   1.229   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.16             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.530   0.0135   0.581   0.0126   0.641   0.0118   0.703   0.0110   0.767   0.0103   0.832   0.0095   0.897   0.0088   0.961   0.0081   1.022   0.0075   1.078   0.0068   1.120   0.0062   1.161   0.0056   1.196   0.0051   1.229   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.18             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.531   0.0135   0.582   0.0126   0.642   0.0118   0.704   0.0110   0.768   0.0103   0.833   0.0095   0.898   0.0088   0.962   0.0081   1.022   0.0075   1.078   0.0068   1.120   0.0062   1.162   0.0056   1.196   0.0051   1.229   0.0046   1.252   0.0042   1.276   0.0038   1.300   0.0033
  4.20             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.532   0.0136   0.584   0.0126   0.643   0.0118   0.705   0.0110   0.769   0.0103   0.834   0.0095   0.898   0.0088   0.962   0.0081   1.023   0.0075   1.078   0.0068   1.120   0.0062   1.162   0.0056   1.196   0.0051   1.229   0.0046   1.253   0.0042   1.276   0.0038   1.300   0.0033
  4.22             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.534   0.0136   0.585   0.0127   0.645   0.0118   0.706   0.0111   0.770   0.0103   0.835   0.0096   0.899   0.0088   0.963   0.0081   1.023   0.0075   1.078   0.0068   1.121   0.0062   1.162   0.0056   1.196   0.0051   1.229   0.0046   1.253   0.0042   1.276   0.0038   1.300   0.0033
  4.24             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.535   0.0136   0.587   0.0127   0.646   0.0119   0.707   0.0111   0.771   0.0103   0.835   0.0096   0.900   0.0088   0.963   0.0081   1.023   0.0075   1.079   0.0068   1.121   0.0062   1.163   0.0056   1.197   0.0051   1.229   0.0046   1.253   0.0042   1.276   0.0038   1.300   0.0033
  4.26             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.537   0.0136   0.589   0.0127   0.647   0.0119   0.709   0.0111   0.772   0.0103   0.836   0.0096   0.900   0.0088   0.964   0.0081   1.024   0.0075   1.079   0.0068   1.121   0.0062   1.163   0.0056   1.197   0.0051   1.229   0.0046   1.253   0.0042   1.276   0.0038   1.300   0.0033
  4.28             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.538   0.0136   0.591   0.0127   0.649   0.0119   0.710   0.0111   0.773   0.0103   0.837   0.0096   0.901   0.0088   0.964   0.0081   1.024   0.0075   1.079   0.0068   1.123   0.0062   1.165   0.0057   1.198   0.0051   1.230   0.0046   1.253   0.0042   1.277   0.0038   1.300   0.0033
  4.30             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.540   0.0136   0.593   0.0127   0.651   0.0119   0.711   0.0111   0.774   0.0103   0.838   0.0096   0.902   0.0088   0.965   0.0082   1.025   0.0075   1.077   0.0068   1.124   0.0062   1.167   0.0057   1.199   0.0051   1.230   0.0046   1.253   0.0042   1.277   0.0038   1.300   0.0033
  4.32             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.541   0.0137   0.595   0.0128   0.653   0.0119   0.713   0.0111   0.776   0.0103   0.839   0.0096   0.903   0.0089   0.966   0.0082   1.025   0.0075   1.078   0.0068   1.125   0.0062   1.168   0.0057   1.200   0.0051   1.231   0.0046   1.254   0.0042   1.277   0.0038   1.300   0.0033
  4.34             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.544   0.0137   0.597   0.0128   0.654   0.0119   0.715   0.0111   0.777   0.0103   0.840   0.0096   0.904   0.0089   0.966   0.0082   1.026   0.0075   1.078   0.0068   1.125   0.0062   1.169   0.0057   1.202   0.0051   1.232   0.0046   1.254   0.0042   1.277   0.0038   1.300   0.0033
  4.36             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.546   0.0137   0.600   0.0128   0.656   0.0120   0.716   0.0111   0.778   0.0103   0.841   0.0096   0.905   0.0089   0.967   0.0082   1.027   0.0075   1.078   0.0068   1.126   0.0062   1.169   0.0057   1.203   0.0051   1.233   0.0046   1.255   0.0042   1.278   0.0038   1.300   0.0033
  4.38             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.549   0.0138   0.602   0.0128   0.658   0.0120   0.718   0.0111   0.780   0.0104   0.843   0.0096   0.906   0.0089   0.968   0.0082   1.027   0.0075   1.079   0.0068   1.126   0.0062   1.170   0.0057   1.205   0.0051   1.235   0.0046   1.256   0.0042   1.278   0.0038   1.300   0.0033
  4.40             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.000   0.0000   0.551   0.0138   0.604   0.0129   0.660   0.0120   0.720   0.0112   0.782   0.0104   0.844   0.0096   0.907   0.0089   0.969   0.0082   1.028   0.0075   1.079   0.0068   1.127   0.0062   1.171   0.0057   1.207   0.0051   1.236   0.0047   1.257   0.0042   1.279   0.0038   1.300   0.0033
  4.42             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.515   0.0150   0.554   0.0138   0.607   0.0129   0.662   0.0120   0.722   0.0112   0.783   0.0104   0.845   0.0096   0.908   0.0089   0.970   0.0082   1.029   0.0075   1.079   0.0068   1.127   0.0062   1.172   0.0057   1.210   0.0051   1.238   0.0047   1.259   0.0042   1.279   0.0038   1.300   0.0033
  4.44             0.000   0.0000   0.000   0.0000   0.000   0.0000   0.518   0.0150   0.556   0.0139   0.609   0.0129   0.664   0.0120   0.724   0.0112   0.785   0.0104   0.847   0.0096   0.909   0.0089   0.971   0.0082   1.030   0.0075   1.080   0.0068   1.128   0.0062   1.173   0.0057   1.213   0.0051   1.239   0.0047   1.260   0.0042   1.280   0.0038   1.301   0.0033
