 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019) 
 #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)    Mzams       G       Bp      Rp
  8.20   4.780   0.764     0.00109    0.011513   CO     0.196    4.068    9.1790    8.9155    9.5032
  8.20   4.760   0.761     0.00124    0.011486   CO     0.114    4.025    9.2213    8.9582    9.5449
  8.20   4.740   0.758     0.00141    0.011460   CO     0.032    3.983    9.2652    9.0029    9.5873
  8.20   4.720   0.755     0.00159    0.011435   CO    -0.049    3.942    9.3203    9.0591    9.6404
  8.20   4.700   0.752     0.00181    0.011412   CO    -0.131    3.903    9.4123    9.1532    9.7288
  8.20   4.680   0.750     0.00205    0.011389   CO    -0.212    3.865    9.6513    9.4009    9.9546
  8.20   4.660   0.747     0.00233    0.011367   CO    -0.294    3.829    9.8217    9.5831   10.1055
  8.20   4.640   0.744     0.00265    0.011346   CO    -0.375    3.795    9.9390    9.7083   10.2099
  8.20   4.620   0.742     0.00303    0.011325   CO    -0.457    3.761   10.0402    9.8164   10.3000
  8.20   4.600   0.740     0.00348    0.011308   CO    -0.538    3.745   10.1322    9.9148   10.3817
  8.20   4.580   0.737     0.00401    0.011292   CO    -0.619    3.738   10.2182   10.0071   10.4578
  8.20   4.560   0.735     0.00466    0.011277   CO    -0.701    3.731   10.3003   10.0953   10.5301
  8.20   4.540   0.733     0.00547    0.011261   CO    -0.782    3.725   10.3794   10.1807   10.5993
  8.20   4.520   0.731     0.00650    0.011246   CO    -0.863    3.718   10.4562   10.2638   10.6659
  8.20   4.500   0.729     0.00786    0.011231   CO    -0.944    3.712   10.5301   10.3440   10.7287
  8.20   4.480   0.727     0.00971    0.011217   CO    -1.026    3.706   10.5987   10.4189   10.7861
  8.20   4.460   0.726     0.01232    0.011202   CO    -1.107    3.699   10.6605   10.4865   10.8373
  8.20   4.440   0.724     0.01614    0.011188   CO    -1.188    3.693   10.7142   10.5451   10.8817
  8.20   4.420   0.722     0.02167    0.011174   CO    -1.269    3.687   10.7580   10.5928   10.9182
  8.20   4.400   0.720     0.02940    0.011160   CO    -1.350    3.682   10.7917   10.6294   10.9465
  8.20   4.380   0.718     0.03970    0.011146   CO    -1.431    3.676   10.8188   10.6586   10.9693
  8.20   4.360   0.716     0.05266    0.011131   CO    -1.512    3.670   10.8467   10.6888   10.9930
  8.20   4.340   0.715     0.06830    0.011118   CO    -1.593    3.664   10.8930   10.7387   11.0325
  8.20   4.320   0.713     0.08651    0.011105   CO    -1.674    3.659   10.9564   10.8066   11.0876
  8.20   4.300   0.711     0.10723    0.011092   CO    -1.755    3.654   11.0313   10.8863   11.1538
  8.20   4.280   0.710     0.13049    0.011081   CO    -1.836    3.649   11.1143   10.9736   11.2284
  8.20   4.260   0.709     0.15641    0.011070   CO    -1.917    3.645   11.2048   11.0682   11.3108
  8.20   4.240   0.707     0.18511    0.011060   CO    -1.998    3.641   11.3011   11.1687   11.3987
  8.20   4.220   0.706     0.21683    0.011051   CO    -2.079    3.637   11.4012   11.2737   11.4891
  8.20   4.200   0.705     0.25190    0.011043   CO    -2.159    3.634   11.5022   11.3804   11.5793
  8.20   4.180   0.704     0.29068    0.011035   CO    -2.240    3.630   11.6030   11.4880   11.6678
  8.20   4.160   0.703     0.33369    0.011028   CO    -2.320    3.627   11.7030   11.5959   11.7539
  8.20   4.140   0.702     0.38156    0.011021   CO    -2.401    3.624   11.8033   11.7053   11.8388
  8.20   4.120   0.702     0.43502    0.011014   CO    -2.482    3.622   11.9040   11.8162   11.9231
  8.20   4.100   0.701     0.49502    0.011008   CO    -2.562    3.619   12.0070   11.9305   12.0081
  8.20   4.080   0.700     0.56258    0.011002   CO    -2.643    3.617   12.1122   12.0484   12.0935
  8.20   4.060   0.699     0.63949    0.010995   CO    -2.723    3.614   12.2219   12.1716   12.1825
  8.20   4.040   0.698     0.72931    0.010989   CO    -2.803    3.611   12.3369   12.3010   12.2759
  8.20   4.020   0.698     0.83863    0.010982   CO    -2.884    3.609   12.4566   12.4366   12.3721
  8.20   4.000   0.697     0.97576    0.010975   CO    -2.965    3.606   12.5700   12.5686   12.4588
  8.20   3.980   0.696     1.14958    0.010968   CO    -3.045    3.603   12.6986   12.7157   12.5610
  8.20   3.960   0.695     1.35447    0.010962   CO    -3.126    3.600   12.8324   12.8697   12.6664
  8.20   3.940   0.694     1.58285    0.010956   CO    -3.206    3.598   12.9729   13.0318   12.7773
  8.20   3.920   0.694     1.84822    0.010951   CO    -3.286    3.596   13.1174   13.1991   12.8913
  8.20   3.900   0.693     2.13378    0.010947   CO    -3.367    3.595   13.2670   13.3730   13.0093
  8.20   3.880   0.693     2.46406    0.010944   CO    -3.447    3.593   13.4269   13.5595   13.1358
  8.20   3.860   0.692     2.79958    0.010941   CO    -3.527    3.592   13.5913   13.7509   13.2673
  8.20   3.840   0.692     3.13078    0.010939   CO    -3.607    3.591   13.7894   13.9873   13.4201
  8.20   3.820   0.692     3.45942    0.010938   CO    -3.687    3.591   13.9766   14.2065   13.5715
  8.20   3.800   0.692     3.77918    0.010936   CO    -3.768    3.590   14.1329   14.3917   13.6964
  8.20   3.780   0.692     4.10914    0.010935   CO    -3.848    3.589   14.3185   14.6121   13.8457
  8.20   3.760   0.692     4.40446    0.010934   CO    -3.928    3.589   14.5051   14.8345   13.9966
  8.20   3.740   0.691     4.69312    0.010933   CO    -4.008    3.589   14.7044   15.0732   14.1583
  8.20   3.720   0.691     4.96854    0.010932   CO    -4.088    3.588   14.9036   15.3124   14.3212
  8.20   3.700   0.691     5.23676    0.010932   CO    -4.168    3.588   15.1124   15.5635   14.4934
  8.20   3.680   0.691     5.49694    0.010931   CO    -4.248    3.588   15.3219   15.8164   14.6674
  8.20   3.660   0.691     5.74906    0.010931   CO    -4.328    3.588   15.5365   16.0760   14.8471
  8.20   3.640   0.691     6.00183    0.010930   CO    -4.408    3.588   15.7561   16.3425   15.0324
  8.20   3.620   0.691     6.24976    0.010930   CO    -4.488    3.587   15.9807   16.6157   15.2234
  8.20   3.600   0.691     6.49651    0.010929   CO    -4.568    3.587   16.2062   16.8907   15.4167
  8.20   3.580   0.691     6.72578    0.010929   CO    -4.648    3.587   16.4365   17.1721   15.6156
  8.20   3.560   0.691     6.93873    0.010929   CO    -4.728    3.587   16.6669   17.4545   15.8163
  8.20   3.540   0.691     7.13932    0.010929   CO    -4.808    3.587   16.8992   17.7398   16.0200
  8.20   3.520   0.691     7.33097    0.010929   CO    -4.888    3.587   17.1367   18.0320   16.2297
  8.20   3.500   0.691     7.51630    0.010929   CO    -4.968    3.587   17.3775   18.3295   16.4436
  8.20   3.480   0.691     7.69764    0.010928   CO    -5.048    3.587   17.6163   18.6253   16.6571
  8.20   3.460   0.691     7.87696    0.010928   CO    -5.128    3.587   17.8570   18.9238   16.8736
  8.20   3.440   0.691     8.05594    0.010928   CO    -5.208    3.587   18.1040   19.2313   17.0969
  8.20   3.420   0.691     8.23713    0.010928   CO    -5.288    3.587   18.3605   19.5527   17.3297
  8.20   3.400   0.691     8.42395    0.010928   CO    -5.368    3.587   18.6081   19.8619   17.5564
  8.30   4.900   0.839     0.00050    0.010764   CO     0.616    5.081    9.0175    8.7434    9.3590
  8.30   4.880   0.836     0.00057    0.010742   CO     0.534    5.035    9.0695    8.7972    9.4073
  8.30   4.860   0.832     0.00064    0.010721   CO     0.452    4.990    9.1221    8.8513    9.4570
  8.30   4.840   0.829     0.00072    0.010700   CO     0.370    4.948    9.1751    8.9057    9.5075
  8.30   4.820   0.826     0.00082    0.010680   CO     0.289    4.907    9.2285    8.9606    9.5583
  8.30   4.800   0.823     0.00092    0.010660   CO     0.207    4.868    9.3008    9.0379    9.6224
  8.30   4.780   0.820     0.00104    0.010642   CO     0.126    4.830    9.3483    9.0844    9.6732
  8.30   4.760   0.818     0.00118    0.010624   CO     0.044    4.794    9.3878    9.1244    9.7117
  8.30   4.740   0.815     0.00133    0.010606   CO    -0.037    4.759    9.4317    9.1692    9.7538
  8.30   4.720   0.813     0.00151    0.010589   CO    -0.118    4.725    9.4886    9.2273    9.8084
  8.30   4.700   0.810     0.00171    0.010572   CO    -0.200    4.693    9.5906    9.3318    9.9060
  8.30   4.680   0.808     0.00195    0.010556   CO    -0.281    4.661    9.8384    9.5898   10.1377
  8.30   4.660   0.806     0.00222    0.010541   CO    -0.362    4.631    9.9957    9.7582   10.2767
  8.30   4.640   0.804     0.00255    0.010526   CO    -0.443    4.601   10.1092    9.8794   10.3776
  8.30   4.620   0.802     0.00294    0.010511   CO    -0.524    4.573   10.2082    9.9852   10.4656
  8.30   4.600   0.800     0.00343    0.010497   CO    -0.606    4.545   10.2990   10.0824   10.5461
  8.30   4.580   0.798     0.00405    0.010483   CO    -0.687    4.519   10.3840   10.1736   10.6213
  8.30   4.560   0.796     0.00486    0.010470   CO    -0.768    4.492   10.4654   10.2611   10.6927
  8.30   4.540   0.794     0.00597    0.010457   CO    -0.849    4.466   10.5438   10.3458   10.7612
  8.30   4.520   0.792     0.00761    0.010444   CO    -0.930    4.441   10.6200   10.4283   10.8268
  8.30   4.500   0.790     0.01009    0.010431   CO    -1.011    4.416   10.6921   10.5067   10.8878
  8.30   4.480   0.788     0.01376    0.010419   CO    -1.092    4.392   10.7580   10.5787   10.9427
  8.30   4.460   0.787     0.01890    0.010407   CO    -1.173    4.368   10.8164   10.6426   10.9909
  8.30   4.440   0.785     0.02572    0.010395   CO    -1.253    4.345   10.8665   10.6973   11.0324
  8.30   4.420   0.783     0.03452    0.010383   CO    -1.334    4.323   10.9070   10.7413   11.0661
  8.30   4.400   0.782     0.04564    0.010372   CO    -1.415    4.302   10.9383   10.7753   11.0924
  8.30   4.380   0.780     0.05932    0.010361   CO    -1.496    4.279   10.9644   10.8036   11.1143
  8.30   4.360   0.778     0.07564    0.010349   CO    -1.577    4.258   10.9952   10.8369   11.1404
  8.30   4.340   0.777     0.09461    0.010339   CO    -1.658    4.237   11.0459   10.8915   11.1839
  8.30   4.320   0.776     0.11611    0.010329   CO    -1.738    4.218   11.1115   10.9618   11.2410
  8.30   4.300   0.774     0.14013    0.010320   CO    -1.819    4.201   11.1879   11.0428   11.3088
  8.30   4.280   0.773     0.16676    0.010311   CO    -1.900    4.184   11.2721   11.1314   11.3848
  8.30   4.260   0.772     0.19627    0.010304   CO    -1.980    4.169   11.3633   11.2266   11.4682
  8.30   4.240   0.771     0.22900    0.010296   CO    -2.061    4.155   11.4600   11.3274   11.5567
  8.30   4.220   0.770     0.26532    0.010290   CO    -2.142    4.142   11.5493   11.4199   11.6393
  8.30   4.200   0.769     0.30569    0.010283   CO    -2.222    4.130   11.6384   11.5132   11.7208
  8.30   4.180   0.768     0.35066    0.010278   CO    -2.302    4.119   11.7411   11.6231   11.8104
  8.30   4.160   0.767     0.40093    0.010272   CO    -2.383    4.109   11.8583   11.7511   11.9089
  8.30   4.140   0.767     0.45727    0.010267   CO    -2.463    4.099   11.9582   11.8601   11.9937
  8.30   4.120   0.766     0.52060    0.010262   CO    -2.544    4.089   12.0585   11.9705   12.0775
  8.30   4.100   0.765     0.59208    0.010257   CO    -2.624    4.080   12.1609   12.0842   12.1620
  8.30   4.080   0.765     0.67318    0.010253   CO    -2.704    4.070   12.2657   12.2018   12.2471
  8.30   4.060   0.764     0.76696    0.010248   CO    -2.785    4.061   12.3752   12.3249   12.3360
  8.30   4.040   0.763     0.87896    0.010243   CO    -2.865    4.051   12.4904   12.4546   12.4294
  8.30   4.020   0.762     1.01784    0.010237   CO    -2.946    4.041   12.6101   12.5900   12.5257
  8.30   4.000   0.762     1.19658    0.010232   CO    -3.026    4.030   12.7225   12.7212   12.6112
  8.30   3.980   0.761     1.44119    0.010227   CO    -3.106    4.019   12.8506   12.8678   12.7128
  8.30   3.960   0.760     1.71976    0.010222   CO    -3.187    4.010   12.9850   13.0224   12.8187
  8.30   3.940   0.760     2.01532    0.010218   CO    -3.267    4.002   13.1235   13.1823   12.9279
  8.30   3.920   0.759     2.37445    0.010215   CO    -3.347    3.996   13.2676   13.3493   13.0415
  8.30   3.900   0.759     2.76675    0.010212   CO    -3.428    3.991   13.4203   13.5267   13.1622
  8.30   3.880   0.759     3.14199    0.010210   CO    -3.508    3.987   13.5788   13.7115   13.2876
  8.30   3.860   0.758     3.50678    0.010208   CO    -3.588    3.984   13.7416   13.9016   13.4171
  8.30   3.840   0.758     3.89312    0.010207   CO    -3.668    3.981   13.9404   14.1385   13.5709
  8.30   3.820   0.758     4.22501    0.010205   CO    -3.748    3.978   14.1048   14.3314   13.7033
  8.30   3.800   0.758     4.52408    0.010204   CO    -3.828    3.977   14.2865   14.5457   13.8495
  8.30   3.780   0.758     4.81559    0.010204   CO    -3.908    3.975   14.4704   14.7640   13.9974
  8.30   3.760   0.758     5.07602    0.010203   CO    -3.988    3.974   14.6581   14.9879   14.1491
  8.30   3.740   0.757     5.33028    0.010202   CO    -4.068    3.972   14.8552   15.2238   14.3091
  8.30   3.720   0.757     5.57316    0.010202   CO    -4.148    3.971   15.0599   15.4697   14.4765
  8.30   3.700   0.757     5.81277    0.010201   CO    -4.228    3.971   15.2656   15.7170   14.6462
  8.30   3.680   0.757     6.04486    0.010201   CO    -4.308    3.970   15.4782   15.9739   14.8226
  8.30   3.660   0.757     6.27482    0.010201   CO    -4.388    3.969   15.6943   16.2354   15.0035
  8.30   3.640   0.757     6.50155    0.010200   CO    -4.468    3.969   15.9167   16.5055   15.1911
  8.30   3.620   0.757     6.72335    0.010200   CO    -4.548    3.968   16.1429   16.7808   15.3834
  8.30   3.600   0.757     6.93989    0.010200   CO    -4.628    3.968   16.3705   17.0586   15.5784
  8.30   3.580   0.757     7.13689    0.010200   CO    -4.708    3.967   16.6034   17.3437   15.7795
  8.30   3.560   0.757     7.31706    0.010200   CO    -4.788    3.967   16.8368   17.6301   15.9826
  8.30   3.540   0.757     7.48210    0.010199   CO    -4.868    3.967   17.0712   17.9184   16.1882
  8.30   3.520   0.757     7.63560    0.010199   CO    -4.948    3.967   17.3134   18.2171   16.4018
  8.30   3.500   0.757     7.78084    0.010199   CO    -5.028    3.966   17.5555   18.5169   16.6169
  8.30   3.480   0.757     7.92066    0.010199   CO    -5.108    3.966   17.7979   18.8177   16.8336
  8.30   3.460   0.757     8.05668    0.010199   CO    -5.188    3.966   18.0437   19.1236   17.0545
  8.30   3.440   0.757     8.19031    0.010199   CO    -5.269    3.966   18.2963   19.4389   17.2828
  8.30   3.420   0.757     8.32348    0.010199   CO    -5.349    3.966   18.5460   19.7519   17.5097
  8.30   3.400   0.757     8.45827    0.010199   CO    -5.429    3.966   18.7970   20.0667   17.7393
  8.40   4.900   0.892     0.00049    0.009874   CO     0.543    0.000    9.2051    8.9310    9.5466
  8.40   4.880   0.889     0.00055    0.009857   CO     0.462    0.000    9.2562    8.9839    9.5941
  8.40   4.860   0.886     0.00062    0.009841   CO     0.380    0.000    9.3080    9.0372    9.6429
  8.40   4.840   0.884     0.00070    0.009825   CO     0.299    0.000    9.3602    9.0909    9.6927
  8.40   4.820   0.881     0.00078    0.009810   CO     0.218    0.000    9.4129    9.1449    9.7427
  8.40   4.800   0.879     0.00088    0.009796   CO     0.137    0.000    9.4851    9.2215    9.8085
  8.40   4.780   0.877     0.00099    0.009782   CO     0.056    0.000    9.5278    9.2637    9.8531
  8.40   4.760   0.875     0.00111    0.009769   CO    -0.025    0.000    9.5671    9.3036    9.8911
  8.40   4.740   0.872     0.00126    0.009756   CO    -0.106    0.000    9.6117    9.3492    9.9337
  8.40   4.720   0.870     0.00142    0.009743   CO    -0.187    0.000    9.6715    9.4102    9.9909
  8.40   4.700   0.868     0.00161    0.009733   CO    -0.268    5.483    9.7862    9.5280   10.1001
  8.40   4.680   0.867     0.00184    0.009724   CO    -0.349    5.457   10.0359    9.7890   10.3313
  8.40   4.660   0.865     0.00211    0.009715   CO    -0.430    5.432   10.1826    9.9460   10.4608
  8.40   4.640   0.863     0.00245    0.009706   CO    -0.511    5.408   10.2927   10.0636   10.5584
  8.40   4.620   0.861     0.00286    0.009697   CO    -0.592    5.385   10.3893   10.1670   10.6442
  8.40   4.600   0.860     0.00339    0.009689   CO    -0.673    5.362   10.4780   10.2621   10.7227
  8.40   4.580   0.858     0.00410    0.009680   CO    -0.754    5.340   10.5613   10.3516   10.7961
  8.40   4.560   0.856     0.00510    0.009671   CO    -0.835    5.317   10.6414   10.4379   10.8663
  8.40   4.540   0.855     0.00658    0.009663   CO    -0.916    5.295   10.7188   10.5215   10.9336
  8.40   4.520   0.853     0.00895    0.009654   CO    -0.997    5.273   10.7935   10.6025   10.9976
  8.40   4.500   0.851     0.01285    0.009645   CO    -1.077    5.251   10.8629   10.6782   11.0560
  8.40   4.480   0.850     0.01888    0.009636   CO    -1.158    5.229   10.9254   10.7464   11.1076
  8.40   4.460   0.848     0.02736    0.009628   CO    -1.239    5.208   10.9800   10.8063   11.1526
  8.40   4.440   0.847     0.03820    0.009620   CO    -1.320    5.188   11.0263   10.8568   11.1908
  8.40   4.420   0.845     0.05123    0.009612   CO    -1.401    5.169   11.0633   10.8972   11.2216
  8.40   4.400   0.844     0.06637    0.009605   CO    -1.481    5.152   11.0923   10.9287   11.2459
  8.40   4.380   0.843     0.08367    0.009598   CO    -1.562    5.133   11.1175   10.9560   11.2670
  8.40   4.360   0.841     0.10323    0.009590   CO    -1.643    5.116   11.1523   10.9937   11.2965
  8.40   4.340   0.840     0.12519    0.009584   CO    -1.723    5.100   11.2066   11.0522   11.3430
  8.40   4.320   0.839     0.14955    0.009577   CO    -1.804    5.085   11.2742   11.1245   11.4020
  8.40   4.300   0.838     0.17667    0.009571   CO    -1.885    5.070   11.3517   11.2067   11.4711
  8.40   4.280   0.837     0.20684    0.009565   CO    -1.965    5.057   11.4369   11.2960   11.5484
  8.40   4.260   0.836     0.24043    0.009560   CO    -2.046    5.044   11.5288   11.3919   11.6327
  8.40   4.240   0.835     0.27791    0.009555   CO    -2.126    5.033   11.6256   11.4928   11.7217
  8.40   4.220   0.835     0.31985    0.009551   CO    -2.207    5.022   11.7238   11.5959   11.8108
  8.40   4.200   0.834     0.36679    0.009546   CO    -2.287    5.012   11.8223   11.7002   11.8986
  8.40   4.180   0.833     0.41950    0.009542   CO    -2.367    5.003   11.9212   11.8060   11.9853
  8.40   4.160   0.832     0.47882    0.009538   CO    -2.448    4.994   12.0206   11.9132   12.0710
  8.40   4.140   0.832     0.54573    0.009535   CO    -2.528    4.985   12.1200   12.0216   12.1554
  8.40   4.120   0.831     0.62137    0.009531   CO    -2.608    4.977   12.2194   12.1313   12.2386
  8.40   4.100   0.831     0.70731    0.009528   CO    -2.689    4.969   12.3214   12.2447   12.3227
  8.40   4.080   0.830     0.80584    0.009524   CO    -2.769    4.961   12.4260   12.3620   12.4075
  8.40   4.060   0.829     0.92239    0.009521   CO    -2.849    4.952   12.5354   12.4850   12.4962
  8.40   4.040   0.829     1.06555    0.009517   CO    -2.930    4.942   12.6505   12.6146   12.5896
  8.40   4.020   0.828     1.24717    0.009512   CO    -3.010    4.931   12.7705   12.7503   12.6863
  8.40   4.000   0.827     1.49307    0.009507   CO    -3.091    4.919   12.8817   12.8804   12.7702
  8.40   3.980   0.826     1.88767    0.009503   CO    -3.171    4.908   13.0096   13.0269   12.8717
  8.40   3.960   0.826     2.32823    0.009499   CO    -3.251    4.900   13.1435   13.1809   12.9771
  8.40   3.940   0.825     2.77746    0.009496   CO    -3.332    4.893   13.2826   13.3417   13.0869
  8.40   3.920   0.825     3.25724    0.009494   CO    -3.412    4.889   13.4266   13.5085   13.2003
  8.40   3.900   0.824     3.75521    0.009493   CO    -3.492    4.885   13.5775   13.6839   13.3194
  8.40   3.880   0.824     4.24800    0.009491   CO    -3.572    4.881   13.7397   13.8728   13.4481
  8.40   3.860   0.824     4.72263    0.009490   CO    -3.652    4.878   13.8989   14.0589   13.5744
  8.40   3.840   0.824     5.25321    0.009489   CO    -3.732    4.875   14.0995   14.2976   13.7299
  8.40   3.820   0.824     5.56475    0.009488   CO    -3.812    4.873   14.2651   14.4919   13.8632
  8.40   3.800   0.824     5.81861    0.009487   CO    -3.893    4.872   14.4453   14.7046   14.0080
  8.40   3.780   0.823     6.07237    0.009486   CO    -3.973    4.870   14.6300   14.9237   14.1569
  8.40   3.760   0.823     6.30400    0.009486   CO    -4.053    4.869   14.8203   15.1508   14.3105
  8.40   3.740   0.823     6.53163    0.009486   CO    -4.133    4.868   15.0169   15.3861   14.4702
  8.40   3.720   0.823     6.75558    0.009485   CO    -4.213    4.867   15.2232   15.6338   14.6389
  8.40   3.700   0.823     6.97296    0.009485   CO    -4.293    4.867   15.4287   15.8810   14.8084
  8.40   3.680   0.823     7.17996    0.009485   CO    -4.373    4.866   15.6428   16.1396   14.9860
  8.40   3.660   0.823     7.37963    0.009484   CO    -4.453    4.866   15.8599   16.4025   15.1677
  8.40   3.640   0.823     7.57408    0.009484   CO    -4.533    4.865   16.0850   16.6759   15.3574
  8.40   3.620   0.823     7.76404    0.009484   CO    -4.613    4.865   16.3125   16.9532   15.5508
  8.40   3.600   0.823     7.94740    0.009484   CO    -4.693    4.864   16.5431   17.2349   15.7484
  8.40   3.580   0.823     8.10921    0.009484   CO    -4.773    4.864   16.7783   17.5232   15.9514
  8.40   3.560   0.823     8.25705    0.009484   CO    -4.853    4.864   17.0134   17.8120   16.1559
  8.40   3.540   0.823     8.38220    0.009484   CO    -4.933    4.864   17.2529   18.1069   16.3658
  8.40   3.520   0.823     8.49037    0.009483   CO    -5.013    4.864   17.4989   18.4111   16.5828
  8.40   3.500   0.823     8.58909    0.009483   CO    -5.093    4.863   17.7416   18.7122   16.7983
  8.40   3.480   0.823     8.68455    0.009483   CO    -5.173    4.863   17.9908   19.0226   17.0216
  8.40   3.460   0.823     8.77844    0.009483   CO    -5.253    4.863   18.2401   19.3330   17.2450
  8.40   3.440   0.823     8.87134    0.009483   CO    -5.333    4.863   18.4933   19.6501   17.4739
  8.40   3.420   0.823     8.96404    0.009483   CO    -5.413    4.863   18.7493   19.9718   17.7067
  8.40   3.400   0.823     9.05742    0.009483   CO    -5.493    4.863   19.0067   20.2950   17.9422
  8.50   4.900   0.947     0.00047    0.009061   CO     0.469    0.000    9.3916    9.1175    9.7331
  8.50   4.880   0.945     0.00052    0.009052   CO     0.388    0.000    9.4415    9.1691    9.7793
  8.50   4.860   0.943     0.00059    0.009042   CO     0.307    0.000    9.4917    9.2210    9.8267
  8.50   4.840   0.941     0.00066    0.009033   CO     0.226    0.000    9.5428    9.2734    9.8753
  8.50   4.820   0.939     0.00074    0.009024   CO     0.145    0.000    9.5942    9.3263    9.9240
  8.50   4.800   0.937     0.00083    0.009015   CO     0.064    0.000    9.6647    9.4003    9.9896
  8.50   4.780   0.935     0.00093    0.009007   CO    -0.016    0.000    9.7040    9.4397   10.0296
  8.50   4.760   0.933     0.00105    0.008998   CO    -0.097    0.000    9.7428    9.4791   10.0667
  8.50   4.740   0.931     0.00120    0.008990   CO    -0.178    0.000    9.7882    9.5256   10.1101
  8.50   4.720   0.930     0.00136    0.008982   CO    -0.259    0.000    9.8512    9.5900   10.1700
  8.50   4.700   0.928     0.00157    0.008974   CO    -0.340    0.000    9.9830    9.7254   10.2950
  8.50   4.680   0.926     0.00181    0.008967   CO    -0.421    0.000   10.2291    9.9837   10.5207
  8.50   4.660   0.925     0.00212    0.008959   CO    -0.501    0.000   10.3678   10.1322   10.6433
  8.50   4.640   0.923     0.00253    0.008952   CO    -0.582    0.000   10.4756   10.2474   10.7388
  8.50   4.620   0.922     0.00308    0.008945   CO    -0.663    0.000   10.5704   10.3488   10.8229
  8.50   4.600   0.920     0.00387    0.008937   CO    -0.743    0.000   10.6578   10.4425   10.9001
  8.50   4.580   0.919     0.00513    0.008930   CO    -0.824    0.000   10.7405   10.5315   10.9728
  8.50   4.560   0.917     0.00725    0.008923   CO    -0.905    0.000   10.8200   10.6172   11.0424
  8.50   4.540   0.916     0.01071    0.008916   CO    -0.986    0.000   10.8969   10.7002   11.1089
  8.50   4.520   0.914     0.01585    0.008908   CO    -1.066    0.000   10.9700   10.7796   11.1713
  8.50   4.500   0.913     0.02290    0.008901   CO    -1.147    0.000   11.0368   10.8525   11.2272
  8.50   4.480   0.912     0.03210    0.008895   CO    -1.228    0.000   11.0960   10.9173   11.2761
  8.50   4.460   0.910     0.04361    0.008888   CO    -1.308    0.000   11.1472   10.9733   11.3181
  8.50   4.440   0.909     0.05740    0.008882   CO    -1.389    0.000   11.1902   11.0203   11.3536
  8.50   4.420   0.908     0.07336    0.008876   CO    -1.469    0.000   11.2244   11.0576   11.3821
  8.50   4.400   0.907     0.09144    0.008871   CO    -1.550    0.000   11.2517   11.0872   11.4049
  8.50   4.380   0.906     0.11170    0.008865   CO    -1.630    0.000   11.2773   11.1151   11.4264
  8.50   4.360   0.905     0.13426    0.008860   CO    -1.711    0.000   11.3172   11.1583   11.4601
  8.50   4.340   0.904     0.15929    0.008855   CO    -1.791    0.000   11.3748   11.2204   11.5097
  8.50   4.320   0.903     0.18690    0.008850   CO    -1.872    0.000   11.4445   11.2948   11.5707
  8.50   4.300   0.902     0.21760    0.008846   CO    -1.952    0.000   11.5235   11.3784   11.6415
  8.50   4.280   0.901     0.25178    0.008842   CO    -2.033    0.000   11.6097   11.4687   11.7201
  8.50   4.260   0.900     0.28992    0.008838   CO    -2.113    0.000   11.7026   11.5655   11.8057
  8.50   4.240   0.900     0.33258    0.008835   CO    -2.193    0.000   11.7997   11.6665   11.8950
  8.50   4.220   0.899     0.38043    0.008831   CO    -2.274    0.000   11.8978   11.7693   11.9840
  8.50   4.200   0.898     0.43416    0.008828   CO    -2.354    0.000   11.9959   11.8732   12.0718
  8.50   4.180   0.898     0.49462    0.008825   CO    -2.434    0.000   12.0940   11.9782   12.1580
  8.50   4.160   0.897     0.56274    0.008823   CO    -2.514    0.000   12.1921   12.0843   12.2426
  8.50   4.140   0.897     0.63961    0.008820   CO    -2.595    0.000   12.2901   12.1915   12.3256
  8.50   4.120   0.896     0.72660    0.008818   CO    -2.675    0.000   12.3892   12.3009   12.4084
  8.50   4.100   0.896     0.82555    0.008815   CO    -2.755    0.000   12.4905   12.4136   12.4919
  8.50   4.080   0.895     0.93915    0.008812   CO    -2.835    0.000   12.5950   12.5309   12.5767
  8.50   4.060   0.895     1.07460    0.008810   CO    -2.916    0.000   12.7043   12.6538   12.6653
  8.50   4.040   0.894     1.25682    0.008806   CO    -2.996    0.000   12.8195   12.7835   12.7587
  8.50   4.020   0.893     1.49407    0.008803   CO    -3.076    0.000   12.9395   12.9192   12.8554
  8.50   4.000   0.893     1.80190    0.008799   CO    -3.157    0.000   13.0491   13.0479   12.9377
  8.50   3.980   0.892     2.25807    0.008795   CO    -3.237    0.000   13.1781   13.1955   13.0400
  8.50   3.960   0.891     2.75919    0.008792   CO    -3.317    0.000   13.3113   13.3490   13.1448
  8.50   3.940   0.891     3.26233    0.008790   CO    -3.397    0.000   13.4513   13.5105   13.2553
  8.50   3.920   0.891     3.76673    0.008789   CO    -3.478    0.000   13.5965   13.6785   13.3699
  8.50   3.900   0.890     4.27074    0.008788   CO    -3.558    0.000   13.7475   13.8540   13.4892
  8.50   3.880   0.890     4.77246    0.008786   CO    -3.638    0.000   13.9091   14.0422   13.6174
  8.50   3.860   0.890     5.25091    0.008785   CO    -3.718    0.000   14.0660   14.2260   13.7414
  8.50   3.840   0.890     5.78749    0.008785   CO    -3.798    0.000   14.2674   14.4656   13.8977
  8.50   3.820   0.890     6.06887    0.008784   CO    -3.878    0.000   14.4346   14.6618   14.0321
  8.50   3.800   0.890     6.28968    0.008783   CO    -3.958    0.000   14.6146   14.8743   14.1768
