#    1         2         3         4         5         6       7      8            9             10       11           18        19              23                     24         25           26    
# LOG(L)   LOG(TEFF)    T_c      Ro_c       Hc        Hec   %Con_s %Con_c    Log(edad/Myr)      Masa    M^dot        Log(Lnu)  Log MHtot       Log(grav)   R/R_sun   L.H.[erg/s)] Sep.Fase[erg/s]   
 1.108299  5.223355  2.251647  8.730513  0.000000  0.000000  0.000  0.000    2.292202714717993  1.29190 -33.00000   2.3109884 -20.2678146    9.2893936   0.0042636   0.000000      -0.000000    
 1.076647  5.215666  2.249983  8.730838  0.000000  0.000000  0.000  0.000    2.292205983270521  1.29190 -33.00000   2.2864733 -20.2509209    9.2902883   0.0042592   0.000000      -0.000000    
 1.045421  5.208090  2.248380  8.731262  0.000000  0.000000  0.000  0.000    2.292209363989046  1.29190 -33.00000   2.2624709 -20.2276759    9.2912082   0.0042547   0.000000      -0.000000    
 1.014160  5.200489  2.246725  8.731575  0.000000  0.000000  0.000  0.000    2.292212891567188  1.29190 -33.00000   2.2381392 -20.2133581    9.2920649   0.0042505   0.000000      -0.000000    
 0.983311  5.192997  2.245131  8.731988  0.000000  0.000000  0.000  0.000    2.292216542307373  1.29190 -33.00000   2.2143060 -20.2019170    9.2929485   0.0042462   0.000000      -0.000000    
 0.952429  5.185482  2.243482  8.732289  0.000000  0.000000  0.000  0.000    2.292220351379959  1.29190 -33.00000   2.1901383 -20.1932155    9.2937688   0.0042422   0.000000      -0.000000    
 0.921965  5.178078  2.241895  8.732690  0.000000  0.000000  0.000  0.000    2.292224293207311  1.29190 -33.00000   2.1664656 -20.1791837    9.2946160   0.0042380   0.000000      -0.000000    
 0.891497  5.170657  2.240253  8.732980  0.000000  0.000000  0.000  0.000    2.292228406185611  1.29190 -33.00000   2.1424563 -20.1803753    9.2954009   0.0042342   0.000000      -0.000000    
 0.861490  5.163358  2.238671  8.733373  0.000000  0.000000  0.000  0.000    2.292232663635976  1.29190 -33.00000   2.1189403 -20.1743078    9.2962145   0.0042302   0.000000      -0.000000    
 0.831329  5.156006  2.237034  8.733654  0.000000  0.000000  0.000  0.000    2.292237107970222  1.29190 -33.00000   2.0950726 -20.1544399    9.2969667   0.0042266   0.000000      -0.000000    
 0.801470  5.148736  2.235454  8.734034  0.000000  0.000000  0.000  0.000    2.292241710589531  1.29190 -33.00000   2.0716698 -20.1405911    9.2977449   0.0042228   0.000000      -0.000000    
 0.771495  5.141421  2.233818  8.734305  0.000000  0.000000  0.000  0.000    2.292246516869697  1.29190 -33.00000   2.0479112 -20.1238077    9.2984612   0.0042193   0.000000      -0.000000    
 0.741821  5.134188  2.232238  8.734675  0.000000  0.000000  0.000  0.000    2.292251498418638  1.29190 -33.00000   2.0246010 -20.1250775    9.2992002   0.0042157   0.000000      -0.000000    
 0.712028  5.126908  2.230598  8.734935  0.000000  0.000000  0.000  0.000    2.292256704196855  1.29190 -33.00000   2.0009069 -20.1240691    9.2998732   0.0042124   0.000000      -0.000000    
 0.682561  5.119718  2.229016  8.735298  0.000000  0.000000  0.000  0.000    2.292262103615959  1.29190 -33.00000   1.9776630 -20.1129383    9.3005803   0.0042090   0.000000      -0.000000    
 0.652965  5.112481  2.227370  8.735552  0.000000  0.000000  0.000  0.000    2.292267756677867  1.29190 -33.00000   1.9539988 -20.0984360    9.3012306   0.0042059   0.000000      -0.000000    
 0.623678  5.105331  2.225778  8.735908  0.000000  0.000000  0.000  0.000    2.292273630401686  1.29190 -33.00000   1.9307469 -20.0868219    9.3019154   0.0042026   0.000000      -0.000000    
 0.594265  5.098135  2.224121  8.736156  0.000000  0.000000  0.000  0.000    2.292279787880998  1.29190 -33.00000   1.9070507 -20.0778693    9.3025443   0.0041995   0.000000      -0.000000    
 0.565161  5.091024  2.222515  8.736507  0.000000  0.000000  0.000  0.000    2.292286194965507  1.29190 -33.00000   1.8837393 -20.0660880    9.3032079   0.0041963   0.000000      -0.000000    
 0.535930  5.083869  2.220842  8.736750  0.000000  0.000000  0.000  0.000    2.292292921566951  1.29190 -33.00000   1.8599557 -20.0550096    9.3038157   0.0041934   0.000000      -0.000000    
 0.507012  5.076800  2.219217  8.737098  0.000000  0.000000  0.000  0.000    2.292299932068414  1.29190 -33.00000   1.8365336 -20.0490341    9.3044588   0.0041903   0.000000      -0.000000    
 0.477986  5.069690  2.217520  8.737337  0.000000  0.000000  0.000  0.000    2.292307304794222  1.29190 -33.00000   1.8126006 -20.0504352    9.3050447   0.0041874   0.000000      -0.000000    
 0.449290  5.062671  2.215871  8.737681  0.000000  0.000000  0.000  0.000    2.292315001052505  1.29190 -33.00000   1.7890074 -20.0412329    9.3056661   0.0041844   0.000000      -0.000000    
 0.420490  5.055612  2.214146  8.737915  0.000000  0.000000  0.000  0.000    2.292323109665087  1.29190 -33.00000   1.7648665 -20.0332898    9.3062282   0.0041817   0.000000      -0.000000    
 0.392027  5.048644  2.212465  8.738254  0.000000  0.000000  0.000  0.000    2.292331588837413  1.29190 -33.00000   1.7410317 -20.0328559    9.3068209   0.0041789   0.000000      -0.000000    
 0.363491  5.041643  2.210703  8.738483  0.000000  0.000000  0.000  0.000    2.292340536094362  1.29190 -33.00000   1.7166216 -20.0255762    9.3073524   0.0041763   0.000000      -0.000000    
 0.335346  5.034750  2.208985  8.738818  0.000000  0.000000  0.000  0.000    2.292349908365528  1.29190 -33.00000   1.6925064 -20.0146493    9.3079233   0.0041736   0.000000      -0.000000    
 0.307137  5.027827  2.207182  8.739047  0.000000  0.000000  0.000  0.000    2.292359825612683  1.29190 -33.00000   1.6677756 -20.0098324    9.3084410   0.0041711   0.000000      -0.000000    
 0.279310  5.021009  2.205417  8.739382  0.000000  0.000000  0.000  0.000    2.292370245506865  1.29190 -33.00000   1.6432839 -20.0023089    9.3089977   0.0041684   0.000000      -0.000000    
 0.251445  5.014169  2.203563  8.739610  0.000000  0.000000  0.000  0.000    2.292381299581028  1.29190 -33.00000   1.6181299 -19.9924307    9.3095009   0.0041660   0.000000      -0.000000    
 0.223979  5.007438  2.201742  8.739946  0.000000  0.000000  0.000  0.000    2.292392946152050  1.29190 -33.00000   1.5931792 -19.9851341    9.3100447   0.0041634   0.000000      -0.000000    
 0.196484  5.000687  2.199824  8.740175  0.000000  0.000000  0.000  0.000    2.292405340105084  1.29190 -33.00000   1.5675063 -19.9805773    9.3105342   0.0041611   0.000000      -0.000000    
 0.169411  4.994051  2.197936  8.740513  0.000000  0.000000  0.000  0.000    2.292418439363271  1.29190 -33.00000   1.5419874 -19.9626398    9.3110641   0.0041585   0.000000      -0.000000    
 0.142337  4.987402  2.195942  8.740745  0.000000  0.000000  0.000  0.000    2.292432426934783  1.29190 -33.00000   1.5156893 -19.9487352    9.3115408   0.0041562   0.000000      -0.000000    
 0.115712  4.980874  2.193970  8.741084  0.000000  0.000000  0.000  0.000    2.292447265222497  1.29190 -33.00000   1.4894748 -19.9431899    9.3120560   0.0041538   0.000000      -0.000000    
 0.089113  4.974340  2.191884  8.741317  0.000000  0.000000  0.000  0.000    2.292463168167721  1.29190 -33.00000   1.4624091 -19.9373037    9.3125163   0.0041516   0.000000      -0.000000    
 0.062969  4.967929  2.189812  8.741658  0.000000  0.000000  0.000  0.000    2.292480105303740  1.29190 -33.00000   1.4353694 -19.9382474    9.3130152   0.0041492   0.000000      -0.000000    
 0.036870  4.961514  2.187613  8.741891  0.000000  0.000000  0.000  0.000    2.292498335555235  1.29190 -33.00000   1.4073901 -19.9349393    9.3134547   0.0041471   0.000000      -0.000000    
 0.011270  4.955233  2.185420  8.742233  0.000000  0.000000  0.000  0.000    2.292517833988410  1.29190 -33.00000   1.3793700 -19.9262169    9.3139344   0.0041448   0.000000      -0.000000    
-0.014266  4.948957  2.183087  8.742472  0.000000  0.000000  0.000  0.000    2.292538936525859  1.29190 -33.00000   1.3503178 -19.9192675    9.3143630   0.0041428   0.000000      -0.000000    
-0.039258  4.942827  2.180745  8.742823  0.000000  0.000000  0.000  0.000    2.292561656690245  1.29190 -33.00000   1.3211021 -19.9188264    9.3148350   0.0041405   0.000000      -0.000000    
-0.064174  4.936703  2.178244  8.743071  0.000000  0.000000  0.000  0.000    2.292586408747981  1.29190 -33.00000   1.2907141 -19.9069037    9.3152557   0.0041385   0.000000      -0.000000    
-0.088581  4.930717  2.175715  8.743433  0.000000  0.000000  0.000  0.000    2.292613242385959  1.29190 -33.00000   1.2600354 -19.8947738    9.3157217   0.0041363   0.000000      -0.000000    
-0.112865  4.924750  2.173002  8.743694  0.000000  0.000000  0.000  0.000    2.292642705229830  1.29190 -33.00000   1.2280137 -19.8823804    9.3161372   0.0041343   0.000000      -0.000000    
-0.136613  4.918929  2.170236  8.744070  0.000000  0.000000  0.000  0.000    2.292674917098694  1.29190 -33.00000   1.1955232 -19.8776737    9.3165976   0.0041321   0.000000      -0.000000    
-0.160207  4.913133  2.167253  8.744347  0.000000  0.000000  0.000  0.000    2.292710615026648  1.29190 -33.00000   1.1614777 -19.8658477    9.3170081   0.0041302   0.000000      -0.000000    
-0.183269  4.907481  2.164179  8.744740  0.000000  0.000000  0.000  0.000    2.292750049899498  1.29190 -33.00000   1.1267322 -19.8535630    9.3174641   0.0041280   0.000000      -0.000000    
-0.206135  4.901866  2.160841  8.745036  0.000000  0.000000  0.000  0.000    2.292794261540218  1.29190 -33.00000   1.0901474 -19.8461325    9.3178710   0.0041261   0.000000      -0.000000    
-0.228437  4.896404  2.157361  8.745453  0.000000  0.000000  0.000  0.000    2.292843739698074  1.29190 -33.00000   1.0525571 -19.8339838    9.3183253   0.0041239   0.000000      -0.000000    
-0.250514  4.890987  2.153545  8.745777  0.000000  0.000000  0.000  0.000    2.292900033924839  1.29190 -33.00000   1.0127360 -19.8283153    9.3187320   0.0041220   0.000000      -0.000000    
-0.271998  4.885730  2.149507  8.746225  0.000000  0.000000  0.000  0.000    2.292964087605316  1.29190 -33.00000   0.9714798 -19.8252841    9.3191879   0.0041198   0.000000      -0.000000    
-0.293191  4.880534  2.145030  8.746584  0.000000  0.000000  0.000  0.000    2.293038281755952  1.29190 -33.00000   0.9274948 -19.8084578    9.3195985   0.0041179   0.000000      -0.000000    
-0.313751  4.875510  2.140194  8.747076  0.000000  0.000000  0.000  0.000    2.293124709119366  1.29190 -33.00000   0.8813867 -19.8066114    9.3200622   0.0041157   0.000000      -0.000000    
-0.333547  4.870665  2.134862  8.747477  0.000000  0.000000  0.000  0.000    2.293225010016406  1.29190 -33.00000   0.8328081 -19.8008948    9.3204758   0.0041137   0.000000      -0.000000    
-0.352728  4.865988  2.128956  8.748023  0.000000  0.000000  0.000  0.000    2.293345340523548  1.29190 -33.00000   0.7811448 -19.7939766    9.3209498   0.0041115   0.000000      -0.000000    
-0.370677  4.861605  2.122486  8.748478  0.000000  0.000000  0.000  0.000    2.293485319268040  1.29190 -33.00000   0.7274872 -19.7922860    9.3213688   0.0041095   0.000000      -0.000000    
-0.387554  4.857505  2.115349  8.749076  0.000000  0.000000  0.000  0.000    2.293653234228783  1.29190 -33.00000   0.6712862 -19.7846266    9.3218431   0.0041072   0.000000      -0.000000    
-0.402971  4.853755  2.107574  8.749582  0.000000  0.000000  0.000  0.000    2.293849008316186  1.29190 -33.00000   0.6137174 -19.7804590    9.3222606   0.0041053   0.000000      -0.000000    
-0.416428  4.850503  2.099524  8.750200  0.000000  0.000000  0.000  0.000    2.294069581903655  1.29190 -33.00000   0.5574783 -19.7676829    9.3227090   0.0041031   0.000000      -0.000000    
-0.428042  4.847692  2.091325  8.750693  0.000000  0.000000  0.000  0.000    2.294309668223061  1.29190 -33.00000   0.5035938 -19.7572644    9.3230801   0.0041014   0.000000      -0.000000    
-0.437882  4.845330  2.083233  8.751276  0.000000  0.000000  0.000  0.000    2.294566281185887  1.29190 -33.00000   0.4532455 -19.7439371    9.3234740   0.0040995   0.000000      -0.000000    
-0.446605  4.843231  2.075006  8.751741  0.000000  0.000000  0.000  0.000    2.294844131805597  1.29190 -33.00000   0.4047545 -19.7341956    9.3238013   0.0040980   0.000000      -0.000000    
-0.454203  4.841422  2.066893  8.752303  0.000000  0.000000  0.000  0.000    2.295140051307558  1.29190 -33.00000   0.3591570 -19.7246441    9.3241614   0.0040963   0.000000      -0.000000    
-0.461207  4.839746  2.058650  8.752749  0.000000  0.000000  0.000  0.000    2.295459620071339  1.29190 -33.00000   0.3148276 -19.7213232    9.3244617   0.0040949   0.000000      -0.000000    
-0.467531  4.838250  2.050527  8.753294  0.000000  0.000000  0.000  0.000    2.295799298676310  1.29190 -33.00000   0.2727480 -19.7099289    9.3248007   0.0040933   0.000000      -0.000000    
-0.473604  4.836802  2.042278  8.753725  0.000000  0.000000  0.000  0.000    2.296165631283099  1.29190 -33.00000   0.2313700 -19.7008293    9.3250846   0.0040919   0.000000      -0.000000    
-0.479294  4.835462  2.034153  8.754259  0.000000  0.000000  0.000  0.000    2.296554714365084  1.29190 -33.00000   0.1916517 -19.6896371    9.3254118   0.0040904   0.000000      -0.000000    
-0.484977  4.834110  2.025905  8.754681  0.000000  0.000000  0.000  0.000    2.296974164661230  1.29190 -33.00000   0.1521213 -19.6818730    9.3256874   0.0040891   0.000000      -0.000000    
-0.490483  4.832814  2.017783  8.755208  0.000000  0.000000  0.000  0.000    2.297419637820542  1.29190 -33.00000   0.1137460 -19.6735264    9.3260095   0.0040876   0.000000      -0.000000    
-0.496145  4.831467  2.009539  8.755624  0.000000  0.000000  0.000  0.000    2.297899986597265  1.29190 -33.00000   0.0751168 -19.6690811    9.3262826   0.0040863   0.000000      -0.000000    
-0.501764  4.830142  2.001421  8.756146  0.000000  0.000000  0.000  0.000    2.298410327610541  1.29190 -33.00000   0.0372209 -19.6618455    9.3266039   0.0040848   0.000000      -0.000000    
-0.507656  4.828738  1.993184  8.756558  0.000000  0.000000  0.000  0.000    2.298960845486179  1.29190 -33.00000  -0.0012910 -19.6478268    9.3268778   0.0040835   0.000000      -0.000000    
-0.513602  4.827332  1.985073  8.757078  0.000000  0.000000  0.000  0.000    2.299546082880109  1.29190 -33.00000  -0.0394037 -19.6326743    9.3272020   0.0040820   0.000000      -0.000000    
-0.519905  4.825826  1.976842  8.757490  0.000000  0.000000  0.000  0.000    2.300177790482917  1.29190 -33.00000  -0.0784313 -19.6211968    9.3274802   0.0040807   0.000000      -0.000000    
-0.526345  4.824299  1.968735  8.758010  0.000000  0.000000  0.000  0.000    2.300849718536786  1.29190 -33.00000  -0.1173255 -19.6117948    9.3278094   0.0040791   0.000000      -0.000000    
-0.533208  4.822654  1.960508  8.758422  0.000000  0.000000  0.000  0.000    2.301575246902613  1.29190 -33.00000  -0.1573701 -19.5980463    9.3280932   0.0040778   0.000000      -0.000000    
-0.540243  4.820979  1.952404  8.758942  0.000000  0.000000  0.000  0.000    2.302347184816545  1.29190 -33.00000  -0.1974824 -19.5829239    9.3284288   0.0040762   0.000000      -0.000000    
-0.547769  4.819170  1.944179  8.759355  0.000000  0.000000  0.000  0.000    2.303180752110283  1.29190 -33.00000  -0.2389306 -19.5759545    9.3287192   0.0040748   0.000000      -0.000000    
-0.555501  4.817322  1.936075  8.759875  0.000000  0.000000  0.000  0.000    2.304067643359087  1.29190 -33.00000  -0.2805992 -19.5595296    9.3290612   0.0040732   0.000000      -0.000000    
-0.563764  4.815331  1.927850  8.760286  0.000000  0.000000  0.000  0.000    2.305025086562883  1.29190 -33.00000  -0.3237524 -19.5574550    9.3293580   0.0040719   0.000000      -0.000000    
-0.572268  4.813292  1.919743  8.760805  0.000000  0.000000  0.000  0.000    2.306043395662606  1.29190 -33.00000  -0.3672370 -19.5489374    9.3297063   0.0040702   0.000000      -0.000000    
-0.581326  4.811103  1.911515  8.761215  0.000000  0.000000  0.000  0.000    2.307142022461964  1.29190 -33.00000  -0.4123196 -19.5463741    9.3300095   0.0040688   0.000000      -0.000000    
-0.590645  4.808862  1.903403  8.761733  0.000000  0.000000  0.000  0.000    2.308309705645895  1.29190 -33.00000  -0.4578129 -19.5351072    9.3303644   0.0040671   0.000000      -0.000000    
-0.600550  4.806463  1.895168  8.762141  0.000000  0.000000  0.000  0.000    2.309568274507216  1.29190 -33.00000  -0.5049969 -19.5277209    9.3306737   0.0040657   0.000000      -0.000000    
-0.610727  4.804009  1.887049  8.762656  0.000000  0.000000  0.000  0.000    2.310904426784721  1.29190 -33.00000  -0.5526402 -19.5118258    9.3310350   0.0040640   0.000000      -0.000000    
-0.621496  4.801396  1.878805  8.763063  0.000000  0.000000  0.000  0.000    2.312342592283734  1.29190 -33.00000  -0.6020415 -19.4999062    9.3313510   0.0040625   0.000000      -0.000000    
-0.632553  4.798724  1.870674  8.763577  0.000000  0.000000  0.000  0.000    2.313867149783132  1.29190 -33.00000  -0.6519299 -19.4816358    9.3317186   0.0040608   0.000000      -0.000000    
-0.644221  4.795887  1.862418  8.763983  0.000000  0.000000  0.000  0.000    2.315504996381571  1.29190 -33.00000  -0.7036122 -19.4645944    9.3320401   0.0040593   0.000000      -0.000000    
-0.656165  4.792994  1.854270  8.764495  0.000000  0.000000  0.000  0.000    2.317237728167245  1.29190 -33.00000  -0.7557828 -19.4340118    9.3324131   0.0040576   0.000000      -0.000000    
-0.668728  4.789935  1.845997  8.764897  0.000000  0.000000  0.000  0.000    2.319094694763577  1.29190 -33.00000  -0.8097605 -19.4289213    9.3327392   0.0040560   0.000000      -0.000000    
-0.681529  4.786829  1.837829  8.765406  0.000000  0.000000  0.000  0.000    2.321054175635766  1.29190 -33.00000  -0.8642019 -19.4217651    9.3331166   0.0040543   0.000000      -0.000000    
-0.694960  4.783554  1.829535  8.765803  0.000000  0.000000  0.000  0.000    2.323147962521444  1.29190 -33.00000  -0.9204299 -19.4055544    9.3334459   0.0040527   0.000000      -0.000000    
-0.708637  4.780229  1.821344  8.766306  0.000000  0.000000  0.000  0.000    2.325350591659672  1.29190 -33.00000  -0.9770557 -19.3874894    9.3338250   0.0040510   0.000000      -0.000000    
-0.722894  4.776748  1.813025  8.766697  0.000000  0.000000  0.000  0.000    2.327696156562368  1.29190 -33.00000  -1.0354268 -19.3627199    9.3341560   0.0040494   0.000000      -0.000000    
-0.737374  4.773223  1.804807  8.767192  0.000000  0.000000  0.000  0.000    2.330155047090806  1.29190 -33.00000  -1.0941070 -19.3527886    9.3345353   0.0040477   0.000000      -0.000000    
-0.752419  4.769544  1.796461  8.767573  0.000000  0.000000  0.000  0.000    2.332763454393199  1.29190 -33.00000  -1.1544512 -19.3448295    9.3348654   0.0040461   0.000000      -0.000000    
-0.767630  4.765836  1.788216  8.768061  0.000000  0.000000  0.000  0.000    2.335487361586203  1.29190 -33.00000  -1.2149847 -19.3228515    9.3352444   0.0040443   0.000000      -0.000000    
-0.783389  4.761979  1.779842  8.768435  0.000000  0.000000  0.000  0.000    2.338365652001143  1.29190 -33.00000  -1.2770766 -19.3113001    9.3355740   0.0040428   0.000000      -0.000000    
-0.799268  4.758103  1.771568  8.768916  0.000000  0.000000  0.000  0.000    2.341359874361832  1.29190 -33.00000  -1.3392317 -19.3125929    9.3359521   0.0040411   0.000000      -0.000000    
-0.815662  4.754087  1.763166  8.769283  0.000000  0.000000  0.000  0.000    2.344510778440505  1.29190 -33.00000  -1.4028206 -19.3062740    9.3362797   0.0040395   0.000000      -0.000000    
-0.832134  4.750063  1.754863  8.769756  0.000000  0.000000  0.000  0.000    2.347775490657257  1.29190 -33.00000  -1.4663261 -19.2979798    9.3366556   0.0040378   0.000000      -0.000000    
-0.849075  4.745909  1.746433  8.770115  0.000000  0.000000  0.000  0.000    2.351197065929361  1.29190 -33.00000  -1.5311270 -19.2868778    9.3369803   0.0040363   0.000000      -0.000000    
-0.866070  4.741753  1.738102  8.770580  0.000000  0.000000  0.000  0.000    2.354728461214977  1.29190 -33.00000  -1.5956818 -19.2711687    9.3373515   0.0040346   0.000000      -0.000000    
-0.883487  4.737479  1.729647  8.770929  0.000000  0.000000  0.000  0.000    2.358415129919034  1.29190 -33.00000  -1.6613908 -19.2655509    9.3376717   0.0040331   0.000000      -0.000000    
-0.900906  4.733215  1.721290  8.771383  0.000000  0.000000  0.000  0.000    2.362206271244153  1.29190 -33.00000  -1.7267059 -19.2538424    9.3380376   0.0040314   0.000000      -0.000000    
-0.918721  4.728840  1.712811  8.771721  0.000000  0.000000  0.000  0.000    2.366149839763853  1.29190 -33.00000  -1.7930302 -19.2454383    9.3383512   0.0040299   0.000000      -0.000000    
-0.936498  4.724485  1.704433  8.772163  0.000000  0.000000  0.000  0.000    2.370191689418857  1.29190 -33.00000  -1.8588204 -19.2335221    9.3387104   0.0040282   0.000000      -0.000000    
-0.954630  4.720029  1.695932  8.772488  0.000000  0.000000  0.000  0.000    2.374382442204502  1.29190 -33.00000  -1.9254911 -19.2258549    9.3390163   0.0040268   0.000000      -0.000000    
-0.972711  4.715597  1.687536  8.772918  0.000000  0.000000  0.000  0.000    2.378664852840203  1.29190 -33.00000  -1.9914893 -19.2129866    9.3393677   0.0040252   0.000000      -0.000000    
-0.991129  4.711067  1.679019  8.773233  0.000000  0.000000  0.000  0.000    2.383093013809674  1.29190 -33.00000  -2.0582416 -19.2095625    9.3396670   0.0040238   0.000000      -0.000000    
-1.009424  4.706579  1.670607  8.773654  0.000000  0.000000  0.000  0.000    2.387607133296578  1.29190 -33.00000  -2.1242341 -19.2136662    9.3400115   0.0040222   0.000000      -0.000000    
-1.028062  4.701993  1.662076  8.773959  0.000000  0.000000  0.000  0.000    2.392263719055063  1.29190 -33.00000  -2.1908772 -19.2149150    9.3403033   0.0040209   0.000000      -0.000000    
-1.046572  4.697446  1.653650  8.774370  0.000000  0.000000  0.000  0.000    2.397000322815714  1.29190 -33.00000  -2.2566526 -19.2106099    9.3406276   0.0040194   0.000000      -0.000000    
-1.065369  4.692818  1.645108  8.774664  0.000000  0.000000  0.000  0.000    2.401876395963074  1.29190 -33.00000  -2.3229929 -19.2083047    9.3409115   0.0040180   0.000000      -0.000000    
-1.084045  4.688231  1.636672  8.775064  0.000000  0.000000  0.000  0.000    2.406827237697713  1.29190 -33.00000  -2.3883845 -19.1973724    9.3412403   0.0040165   0.000000      -0.000000    
-1.103002  4.683561  1.628121  8.775348  0.000000  0.000000  0.000  0.000    2.411914899150791  1.29190 -33.00000  -2.4542557 -19.1824412    9.3415147   0.0040153   0.000000      -0.000000    
-1.121793  4.678943  1.619675  8.775737  0.000000  0.000000  0.000  0.000    2.417072619401877  1.29190 -33.00000  -2.5191254 -19.1722082    9.3418361   0.0040138   0.000000      -0.000000    
-1.140866  4.674241  1.611117  8.776008  0.000000  0.000000  0.000  0.000    2.422364964221890  1.29190 -33.00000  -2.5844046 -19.1681455    9.3421014   0.0040125   0.000000      -0.000000    
-1.159757  4.669596  1.602664  8.776384  0.000000  0.000000  0.000  0.000    2.427723070932054  1.29190 -33.00000  -2.6486384 -19.1660806    9.3424133   0.0040111   0.000000      -0.000000    
-1.178924  4.664869  1.594100  8.776642  0.000000  0.000000  0.000  0.000    2.433213869387904  1.29190 -33.00000  -2.7132287 -19.1537025    9.3426690   0.0040099   0.000000      -0.000000    
-1.197905  4.660199  1.585643  8.777006  0.000000  0.000000  0.000  0.000    2.438766734785902  1.29190 -33.00000  -2.7767320 -19.1535960    9.3429708   0.0040085   0.000000      -0.000000    
-1.217139  4.655453  1.577076  8.777254  0.000000  0.000000  0.000  0.000    2.444451603085596  1.29190 -33.00000  -2.8405544 -19.1506349    9.3432196   0.0040074   0.000000      -0.000000    
-1.236187  4.650764  1.568615  8.777609  0.000000  0.000000  0.000  0.000    2.450195937256314  1.29190 -33.00000  -2.9032724 -19.1470650    9.3435136   0.0040060   0.000000      -0.000000    
-1.255477  4.646002  1.560044  8.777848  0.000000  0.000000  0.000  0.000    2.456071616861834  1.29190 -33.00000  -2.9662829 -19.1384287    9.3437533   0.0040049   0.000000      -0.000000    
-1.274571  4.641300  1.551580  8.778194  0.000000  0.000000  0.000  0.000    2.462004104409461  1.29190 -33.00000  -3.0281854 -19.1339156    9.3440396   0.0040036   0.000000      -0.000000    
-1.293897  4.636526  1.543007  8.778423  0.000000  0.000000  0.000  0.000    2.468067370175669  1.29190 -33.00000  -3.0903656 -19.1280744    9.3442727   0.0040025   0.000000      -0.000000    
-1.313033  4.631812  1.534541  8.778760  0.000000  0.000000  0.000  0.000    2.474184849101054  1.29190 -33.00000  -3.1514343 -19.1280196    9.3445519   0.0040012   0.000000      -0.000000    
-1.332402  4.627026  1.525966  8.778980  0.000000  0.000000  0.000  0.000    2.480432593789598  1.29190 -33.00000  -3.2127653 -19.1230548    9.3447782   0.0040002   0.000000      -0.000000    
-1.351545  4.622309  1.517497  8.779307  0.000000  0.000000  0.000  0.000    2.486732170350313  1.29190 -33.00000  -3.2730036 -19.1187032    9.3450510   0.0039989   0.000000      -0.000000    
-1.370932  4.617517  1.508920  8.779517  0.000000  0.000000  0.000  0.000    2.493161692268234  1.29190 -33.00000  -3.3334997 -19.1185529    9.3452696   0.0039979   0.000000      -0.000000    
-1.390090  4.612793  1.500450  8.779835  0.000000  0.000000  0.000  0.000    2.499640676106823  1.29190 -33.00000  -3.3929196 -19.1119123    9.3455340   0.0039967   0.000000      -0.000000    
-1.409466  4.608002  1.491872  8.780034  0.000000  0.000000  0.000  0.000    2.506248984868093  1.29190 -33.00000  -3.4526071 -19.1124160    9.3457434   0.0039958   0.000000      -0.000000    
-1.428630  4.603275  1.483400  8.780342  0.000000  0.000000  0.000  0.000    2.512904383949900  1.29190 -33.00000  -3.5112318 -19.1099928    9.3460012   0.0039946   0.000000      -0.000000    
-1.448021  4.598478  1.474822  8.780533  0.000000  0.000000  0.000  0.000    2.519689098346821  1.29190 -33.00000  -3.5701258 -19.1088289    9.3462034   0.0039936   0.000000      -0.000000    
-1.467183  4.593750  1.466349  8.780832  0.000000  0.000000  0.000  0.000    2.526519092429458  1.29190 -33.00000  -3.6279868 -19.1118600    9.3464538   0.0039925   0.000000      -0.000000    
-1.474131  4.592033  1.463300  8.780918  0.000000  0.000000  0.000  0.000    2.528967444621988  1.29190 -33.00000  -3.6486899 -19.1105783    9.3465327   0.0039921   0.000000      -0.000000    
-1.480923  4.590354  1.460280  8.781002  0.000000  0.000000  0.000  0.000    2.531403125050140  1.29190 -33.00000  -3.6691651 -19.1096217    9.3466101   0.0039918   0.000000      -0.000000    
-1.487750  4.588667  1.457260  8.781086  0.000000  0.000000  0.000  0.000    2.533849603109140  1.29190 -33.00000  -3.6895901 -19.1113618    9.3466877   0.0039914   0.000000      -0.000000    
-1.494533  4.586990  1.454240  8.781169  0.000000  0.000000  0.000  0.000    2.536307412661845  1.29190 -33.00000  -3.7099827 -19.1129171    9.3467652   0.0039911   0.000000      -0.000000    
-1.501364  4.585302  1.451220  8.781252  0.000000  0.000000  0.000  0.000    2.538775889797358  1.29190 -33.00000  -3.7303243 -19.1130457    9.3468419   0.0039907   0.000000      -0.000000    
-1.508161  4.583622  1.448200  8.781334  0.000000  0.000000  0.000  0.000    2.541255286535691  1.29190 -33.00000  -3.7506287 -19.1141153    9.3469181   0.0039904   0.000000      -0.000000    
-1.514948  4.581944  1.445174  8.781398  0.000000  0.000000  0.000  0.000    2.543745275981943  1.29190 -33.00000  -3.7708909 -19.1139925    9.3469938   0.0039900   0.000000      -0.000000    
-1.521758  4.580260  1.442117  8.781476  0.000000  0.000000  0.000  0.000    2.546241500950049  1.29190 -33.00000  -3.7910837 -19.1143386    9.3470682   0.0039897   0.000000      -0.000000    
-1.528471  4.578600  1.439090  8.781551  0.000000  0.000000  0.000  0.000    2.548718810469236  1.29190 -33.00000  -3.8110185 -19.1130690    9.3471410   0.0039893   0.000000      -0.000000    
