2.063577567876544894e+00,2.105806837798983366e+00,2.132430770555538757e+00,2.150754562284752147e+00,2.164139762672112610e+00,2.174348732320963151e+00,2.182394372422047812e+00
2.068255321085122667e+00,2.109936205142686205e+00,2.136213287006388573e+00,2.154297589117394551e+00,2.167507261671335339e+00,2.177581880677902149e+00,2.185521233204256397e+00
2.072444277161910264e+00,2.113630622195108444e+00,2.139594913342091065e+00,2.157463244893213616e+00,2.170514628477096863e+00,2.180468092558877746e+00,2.188311597700955069e+00
2.076324246992499400e+00,2.117048627533858252e+00,2.142720733587070381e+00,2.160387323741554511e+00,2.173290848471128189e+00,2.183131141904578243e+00,2.190885117011421190e+00
2.079685431121598427e+00,2.120007281844467073e+00,2.145424795855887190e+00,2.162915602073382182e+00,2.175690293283708776e+00,2.185431978613952886e+00,2.193107944734366654e+00
2.082753081520636318e+00,2.122706074167957091e+00,2.147890293891647318e+00,2.165220021974675113e+00,2.177876658181333358e+00,2.187527985599910796e+00,2.195132469810280984e+00
2.085548541980554393e+00,2.125165226524083462e+00,2.150136739282552334e+00,2.167319603875829337e+00,2.179868603144988537e+00,2.189437546574068527e+00,2.196976857070220834e+00
2.088228678995347476e+00,2.127519932116074930e+00,2.152285619021723218e+00,2.169326372457309304e+00,2.181771218746090479e+00,2.191260445525099687e+00,2.198736693078767068e+00
2.090620773996860304e+00,2.129619503440093542e+00,2.154200179029684303e+00,2.171113193487422155e+00,2.183464420817612606e+00,2.192881994026659953e+00,2.200301557711785261e+00
2.092968235391166054e+00,2.131683306003099965e+00,2.156084575033014872e+00,2.172873718879238858e+00,2.185134161300041455e+00,2.194482249197561963e+00,2.201846843555618438e+00
2.095264343827334841e+00,2.133693781125439948e+00,2.157914399594389465e+00,2.174578817231906047e+00,2.186747850183667019e+00,2.196025976765608956e+00,2.203335226962335192e+00
2.097547248960116573e+00,2.135690990186596139e+00,2.159730919336459554e+00,2.176270584636744942e+00,2.188348189442574032e+00,2.197556340794250218e+00,2.204810236144326030e+00
2.099838000194905074e+00,2.137694793620944722e+00,2.161553241922978597e+00,2.177967608469455030e+00,2.189953384720781937e+00,2.199091254423908737e+00,2.206289552558858169e+00
2.102121575865002701e+00,2.139690672346983735e+00,2.163367167004203395e+00,2.179655909042484296e+00,2.191549618507515174e+00,2.200617024632358643e+00,2.207759581978589569e+00
2.104411029044992443e+00,2.141688810726341874e+00,2.165181065268032778e+00,2.181342605292062586e+00,2.193143092699331831e+00,2.202139151732795952e+00,2.209225269955156890e+00
2.106724304275638282e+00,2.143707238265187609e+00,2.167013018710680416e+00,2.183045814588506772e+00,2.194751949934564905e+00,2.203675797168737294e+00,2.210704792352999881e+00
2.108994313794708031e+00,2.145687668031138529e+00,2.168810306292497714e+00,2.184716658568732317e+00,2.196330127946536592e+00,2.205183053901270451e+00,2.212155946977023557e+00
2.111177168879958099e+00,2.147591945912949996e+00,2.170538400646532473e+00,2.186323113775143767e+00,2.197847438270397635e+00,2.206632137841292085e+00,2.213551060643036195e+00
2.113199195856180879e+00,2.149356798743351504e+00,2.172140605834748328e+00,2.187813024933342732e+00,2.199255053069041566e+00,2.207976767576078636e+00,2.214845866106552208e+00
2.115121894652765899e+00,2.151033658447866870e+00,2.173661987489308611e+00,2.189227063100945170e+00,2.200590423374011007e+00,2.209251930202897007e+00,2.216073401793567932e+00
2.116880775223551669e+00,2.152567493784386610e+00,2.175053495856205554e+00,2.190520307765387642e+00,2.201811654507624283e+00,2.210418046570913120e+00,2.217195920011673316e+00
2.118390506087500569e+00,2.153884415190373325e+00,2.176248477437249029e+00,2.191631101110823820e+00,2.202860749669560914e+00,2.211419921700500613e+00,2.218160442059101900e+00
2.119560468240056839e+00,2.154905893075187429e+00,2.177176048215311965e+00,2.192493837531858780e+00,2.203675971475747453e+00,2.212198778615765082e+00,2.218910532690710369e+00
2.120590016012655621e+00,2.155805077281711668e+00,2.177992785389059271e+00,2.193253652385654284e+00,2.204394070060632593e+00,2.212884949954571745e+00,2.219571448065803310e+00
2.121539579270020681e+00,2.156635584841168018e+00,2.178747996808102716e+00,2.193956878084786233e+00,2.205059196997222859e+00,2.213520917998547333e+00,2.220184349805764068e+00
2.122341274676884826e+00,2.157338946539388846e+00,2.179389166739425399e+00,2.194555108979376445e+00,2.205625958565434086e+00,2.214063594020051706e+00,2.220707972399834862e+00
2.122964268395679976e+00,2.157888300221364020e+00,2.179891944755030675e+00,2.195025728685894073e+00,2.206073009137997865e+00,2.214492604913508966e+00,2.221122712014547140e+00
2.123459948117826901e+00,2.158327140232801256e+00,2.180294833973831725e+00,2.195403794905896433e+00,2.206432881836693394e+00,2.214838551984481541e+00,2.221457642101590579e+00
2.123871073534139509e+00,2.158692499185353775e+00,2.180631245117236272e+00,2.195720217865004820e+00,2.206734654439571841e+00,2.215129110619723285e+00,2.221739328739493313e+00
2.124217331634251416e+00,2.159001467558318232e+00,2.180916626610633013e+00,2.195989312352941258e+00,2.206991810978383484e+00,2.215377129071583351e+00,2.221980117278840261e+00
2.124514108156558390e+00,2.159267278383511179e+00,2.181162850116106444e+00,2.196222010189636364e+00,2.207214594544920860e+00,2.215592323355622284e+00,2.222189306824990940e+00
2.124767836067396054e+00,2.159495083093011303e+00,2.181374256801613676e+00,2.196422093285757882e+00,2.207406377311757595e+00,2.215777752154302505e+00,2.222369708160494284e+00
2.124999387877664514e+00,2.159703610199299018e+00,2.181568218951801530e+00,2.196605997379347475e+00,2.207582908511128483e+00,2.215948639169404988e+00,2.222536129165864072e+00
2.125212375703365630e+00,2.159895620383795123e+00,2.181746959000010921e+00,2.196775573450158614e+00,2.207745767017518901e+00,2.216106355117652082e+00,2.222689775978127891e+00
2.125410916512836756e+00,2.160074749238124259e+00,2.181913808060838456e+00,2.196933942375734805e+00,2.207897919615409599e+00,2.216253748836528814e+00,2.222833404120575285e+00
2.125599094915285647e+00,2.160244491205297379e+00,2.182071887356967110e+00,2.197083967721191300e+00,2.208042041057652227e+00,2.216393350581797872e+00,2.222969429556085785e+00
2.125786127912431489e+00,2.160413122705761690e+00,2.182228878315137788e+00,2.197232920028366454e+00,2.208185100692223735e+00,2.216531899131242600e+00,2.223104408621466632e+00
2.125960096706155156e+00,2.160569692395992281e+00,2.182374441770095430e+00,2.197370883012603304e+00,2.208317492316894448e+00,2.216660025737274164e+00,2.223229160523833681e+00
2.126128419575446404e+00,2.160721311984715509e+00,2.182515495209402800e+00,2.197504639836543650e+00,2.208445900477101542e+00,2.216784339325935438e+00,2.223350234247716717e+00
2.126292857133988523e+00,2.160869062000318142e+00,2.182652689266049606e+00,2.197634544475386864e+00,2.208570461851372180e+00,2.216904810362332334e+00,2.223467468854505302e+00
2.126451500047522369e+00,2.161011537399720517e+00,2.182784937694738137e+00,2.197759730695810099e+00,2.208690471375571285e+00,2.217020857074732731e+00,2.223580380055213634e+00
2.126608444127351838e+00,2.161151560450293552e+00,2.182914257712668782e+00,2.197881660169994866e+00,2.208806983789180833e+00,2.217133222927338387e+00,2.223689465222703276e+00
2.126760966971623645e+00,2.161288261258381027e+00,2.183040950276839531e+00,2.198001441699736436e+00,2.208921699535616234e+00,2.217244060848162945e+00,2.223797234944703938e+00
2.126912352424711994e+00,2.161423786991541363e+00,2.183166444016541696e+00,2.198120008065463704e+00,2.209035188187937315e+00,2.217353662580610063e+00,2.223903761315490168e+00
2.127059298234798668e+00,2.161555064785960045e+00,2.183287811250290034e+00,2.198234531897762523e+00,2.209144695947983461e+00,2.217459330680290996e+00,2.224006391507913794e+00
2.127205029102543499e+00,2.161685284905057181e+00,2.183408220258381327e+00,2.198348166157715333e+00,2.209253364444022871e+00,2.217564198014590815e+00,2.224108251386873736e+00
2.127349221603957119e+00,2.161813996396208637e+00,2.183527139536383554e+00,2.198460323796556537e+00,2.209360565972912749e+00,2.217667605807493558e+00,2.224208657630185382e+00
2.127491189056066823e+00,2.161940633335563966e+00,2.183644079510028480e+00,2.198570567938334719e+00,2.209465902268449078e+00,2.217769185334610427e+00,2.224307264875907020e+00
2.127630497853439273e+00,2.162064855030006338e+00,2.183758758235518016e+00,2.198678657190058949e+00,2.209569161647530144e+00,2.217868747645133531e+00,2.224403902149378442e+00
2.127768371854251939e+00,2.162187722964852732e+00,2.183872134498555440e+00,2.198785479428931211e+00,2.209671180019341374e+00,2.217967088870917536e+00,2.224499334116400995e+00
2.127897136320641369e+00,2.162302035897077257e+00,2.183977306786675232e+00,2.198884340266431980e+00,2.209765414931363470e+00,2.218057782960301427e+00,2.224587226900356374e+00
2.128029724718433879e+00,2.162420064154935595e+00,2.184086125501869535e+00,2.198986799819176774e+00,2.209863213481577215e+00,2.218152013753150076e+00,2.224678635006601457e+00
2.128160801418228054e+00,2.162536679928858785e+00,2.184193594531556926e+00,2.199087953076666935e+00,2.209959737562168680e+00,2.218244994455182084e+00,2.224768812324442901e+00
2.128293768913327888e+00,2.162655127473744443e+00,2.184302857903244632e+00,2.199190874766210779e+00,2.210058011034814918e+00,2.218339709935115867e+00,2.224860712823957254e+00
2.128428029839554814e+00,2.162774881586042586e+00,2.184413436054263524e+00,2.199295116838795305e+00,2.210157608945817920e+00,2.218435752915895787e+00,2.224953943211452234e+00
2.128553877307849618e+00,2.162886691266348915e+00,2.184516366725660408e+00,2.199391916672558178e+00,2.210249915201724313e+00,2.218524619626441208e+00,2.225040088721112141e+00
2.128671771697479453e+00,2.162990972052225125e+00,2.184612037084689540e+00,2.199481641843662239e+00,2.210335283014573271e+00,2.218606652282066438e+00,2.225119482865777876e+00
2.128799212091516679e+00,2.163104267660278079e+00,2.184716385951882778e+00,2.199579813068709200e+00,2.210428926327671295e+00,2.218696829746878763e+00,2.225206918300498771e+00
2.128920613513962667e+00,2.163212006605108151e+00,2.184815483340585729e+00,2.199672943624973787e+00,2.210517683548462120e+00,2.218782239489127672e+00,2.225289679705404922e+00
2.129042802779316457e+00,2.163320635526046143e+00,2.184915535189900115e+00,2.199767073087900204e+00,2.210607472191127520e+00,2.218868705492786475e+00,2.225373516981209665e+00
2.129158936233913391e+00,2.163423471090839101e+00,2.185009959940556357e+00,2.199855690426018473e+00,2.210691833111588345e+00,2.218949808486739617e+00,2.225452042536744113e+00
2.129621925568449203e+00,2.163833943166044715e+00,2.185387214939365386e+00,2.200210009821879975e+00,2.211029342191275227e+00,2.219274450562344292e+00,2.225766505046478105e+00
2.130065655828019988e+00,2.164226809378852145e+00,2.185747910036968555e+00,2.200548491742548851e+00,2.211351543449129764e+00,2.219584190357264397e+00,2.226066386225923122e+00
2.130498149577304101e+00,2.164609103238107846e+00,2.186098453210957526e+00,2.200877112281523829e+00,2.211664096458766160e+00,2.219884445190521749e+00,2.226356911755504875e+00
2.130920675317159674e+00,2.164982487397476341e+00,2.186440756106112993e+00,2.201197954788885802e+00,2.211969210256895746e+00,2.220177520171543240e+00,2.226640462636792162e+00
2.131335083555585097e+00,2.165348550764413460e+00,2.186776242195628939e+00,2.201512328531349372e+00,2.212268110418216249e+00,2.220464576826666647e+00,2.226918149734927077e+00
2.131764743846218391e+00,2.165727638877366523e+00,2.187123344544154246e+00,2.201837346198657119e+00,2.212576941993183777e+00,2.220761019642658596e+00,2.227204791726340449e+00
2.132146019574288065e+00,2.166064394970329321e+00,2.187431942785047490e+00,2.202126502625668003e+00,2.212851849214651168e+00,2.221025020508428316e+00,2.227460164437561119e+00
2.132497674532412013e+00,2.166375718768227099e+00,2.187717757456777878e+00,2.202394704032905270e+00,2.213107141373078957e+00,2.221270431741492413e+00,2.227697758596177469e+00
2.132794621239782806e+00,2.166639347533546367e+00,2.187960312484970249e+00,2.202622708007778485e+00,2.213324480257266913e+00,2.221479607231077402e+00,2.227900475645872902e+00
2.133020128140039606e+00,2.166840668174812912e+00,2.188146334583467301e+00,2.202798166281740855e+00,2.213492195515207150e+00,2.221641395468264779e+00,2.228057574506971505e+00
2.133292555699267901e+00,2.167087596123900450e+00,2.188377131052250846e+00,2.203017822238183321e+00,2.213703684587902565e+00,2.221846632114234055e+00,2.228257863507538517e+00
2.133465263061355532e+00,2.167245751785384478e+00,2.188526079985629647e+00,2.203160412188810646e+00,2.213841612323780517e+00,2.221980990072339068e+00,2.228389396245000320e+00
2.133538050172217648e+00,2.167312148519947357e+00,2.188588433789819376e+00,2.203219973726961545e+00,2.213899126763789305e+00,2.222036937171164794e+00,2.228444102980349673e+00
2.133605796612414895e+00,2.167373750705054114e+00,2.188646148897955612e+00,2.203275004308894669e+00,2.213952189310182561e+00,2.222088492970759610e+00,2.228494466421536924e+00
2.133723158108350670e+00,2.167479941011056344e+00,2.188745272293857180e+00,2.203369247365852157e+00,2.214042854777449776e+00,2.222176419567384098e+00,2.228580225766712442e+00
2.133825655504546948e+00,2.167572717404551152e+00,2.188831899137922754e+00,2.203451627370311972e+00,2.214122121571582724e+00,2.222253302989798840e+00,2.228655223230946003e+00
2.134029474668283299e+00,2.167755930547100807e+00,2.189002077699970794e+00,2.203612804945641379e+00,2.214276701301248096e+00,2.222402832002834838e+00,2.228800755942037526e+00
2.134203277790206688e+00,2.167911349485364791e+00,2.189145868005240470e+00,2.203748565485684541e+00,2.214406576180078634e+00,2.222528201565499906e+00,2.228922560927369734e+00
2.134433873427864281e+00,2.168118044308998016e+00,2.189337444421977530e+00,2.203929702170826399e+00,2.214580060580773058e+00,2.222695828213320013e+00,2.229085552844521256e+00
2.134625272440042298e+00,2.168288769681711692e+00,2.189495093257936453e+00,2.204078321618738734e+00,2.214722061798628516e+00,2.222832763462752048e+00,2.229218480027404858e+00
2.134885865227539536e+00,2.168518530534937483e+00,2.189705353714979541e+00,2.204275118034392467e+00,2.214908990333223304e+00,2.223012139211726357e+00,2.229391880757044753e+00
2.063597730263929897e+00,2.105823128245612352e+00,2.132444612800554751e+00,2.150766714668483459e+00,2.164150676930887141e+00,2.174358699245948934e+00,2.182403590181807296e+00
2.068264910500609233e+00,2.109942630398800922e+00,2.136217711989399248e+00,2.154300633703909451e+00,2.167509295086101240e+00,2.177583140586933030e+00,2.185521881564551183e+00
2.072402795818804044e+00,2.113591874734861875e+00,2.139557896147438854e+00,2.157427423161601521e+00,2.170479683517678282e+00,2.180433819167953757e+00,2.188277856011669353e+00
2.076269847879852914e+00,2.116998524240703006e+00,2.142673348435572667e+00,2.160341816124129899e+00,2.173246717513049209e+00,2.183088065117594123e+00,2.190842874597952683e+00
2.079701234487898898e+00,2.120018329646803590e+00,2.145432837361811007e+00,2.162921568919980331e+00,2.175694740393401716e+00,2.185435263178794330e+00,2.193110310163580490e+00
2.082827292409888731e+00,2.122768487509236301e+00,2.147945247000514257e+00,2.165269825174352292e+00,2.177922687758996112e+00,2.187571127519623460e+00,2.195173327849719858e+00
2.085480970591321981e+00,2.125102097626718312e+00,2.150076422124697739e+00,2.167261229454092497e+00,2.179811653608267452e+00,2.189381688474197674e+00,2.196921863128067809e+00
2.088169400415780697e+00,2.127464778251377808e+00,2.152233075474497159e+00,2.169275632275279087e+00,2.181721801075920730e+00,2.191212040755055490e+00,2.198689090180056649e+00
2.090569529594595188e+00,2.129570768521809043e+00,2.154153033185440158e+00,2.171067146136191006e+00,2.183419179561662204e+00,2.192837370563462951e+00,2.200257423681573510e+00
2.092851521888897448e+00,2.131574567793528718e+00,2.155980884329737002e+00,2.172773515541046585e+00,2.185036515629673826e+00,2.194386562563189536e+00,2.201752707931199815e+00
2.095087385013329140e+00,2.133536996077556758e+00,2.157770374368389366e+00,2.174443602306370682e+00,2.186619092591520541e+00,2.195902161723150670e+00,2.203215322116250707e+00
2.097300492075806488e+00,2.135473497932055320e+00,2.159531936208213043e+00,2.176084381104517185e+00,2.188171352126401459e+00,2.197386672264033614e+00,2.204646238820133775e+00
2.099501961868588840e+00,2.137397488943922674e+00,2.161280436078055978e+00,2.177711718355989312e+00,2.189709892631995114e+00,2.198857251965683712e+00,2.206063057608366407e+00
2.101717394614454726e+00,2.139332271770006066e+00,2.163037722973131238e+00,2.179346459019817495e+00,2.191254822935289504e+00,2.200333446011685901e+00,2.207484877582461369e+00
2.103932011000329450e+00,2.141264898579297249e+00,2.164792007429940046e+00,2.180977613426341666e+00,2.192795739539094235e+00,2.201805299551126804e+00,2.208902098813993131e+00
2.106145803719996934e+00,2.143196477004486233e+00,2.166545101628783776e+00,2.182607479777370685e+00,2.194335296523242107e+00,2.203275738784360893e+00,2.210317862548863754e+00
2.108354572900303481e+00,2.145122714305415013e+00,2.168292654439924139e+00,2.184231666868939215e+00,2.195869073498187163e+00,2.204740321131445580e+00,2.211727708779496204e+00
2.110496512567341831e+00,2.146989512882356177e+00,2.169985443532398861e+00,2.185804318435577098e+00,2.197353681151822169e+00,2.206157545415508014e+00,2.213091629993243714e+00
2.112535075416452912e+00,2.148766059381101101e+00,2.171596281328139977e+00,2.187300749754622853e+00,2.198766268698496784e+00,2.207505964185333180e+00,2.214389288623609175e+00
2.114463402907297951e+00,2.150447280139360373e+00,2.173121222518507256e+00,2.188717794219958268e+00,2.200104239963687203e+00,2.208783417642453450e+00,2.215618869892797438e+00
2.116218813068535542e+00,2.151979042326296110e+00,2.174511540823066635e+00,2.190010458106871560e+00,2.201325336535705723e+00,2.209949740710294819e+00,2.216741864555948016e+00
2.117853336506034356e+00,2.153403632245583843e+00,2.175803361470852515e+00,2.191210614097780951e+00,2.202458315420777080e+00,2.211031306533083995e+00,2.217782760604531500e+00
2.119251110418145512e+00,2.154622398513247550e+00,2.176908916974911623e+00,2.192238008171000452e+00,2.203428428256800409e+00,2.211957579913721883e+00,2.218674355181836422e+00
2.120338974324351256e+00,2.155572063718507625e+00,2.177771180023500008e+00,2.193039927919847809e+00,2.204186124699518246e+00,2.212681430428928842e+00,2.219371432019485280e+00
2.121306461181598380e+00,2.156417229955951420e+00,2.178538985867015221e+00,2.193754323281754015e+00,2.204861377463928296e+00,2.213326725664348960e+00,2.219993029410145535e+00
2.122208564734009428e+00,2.157205646679168698e+00,2.179255502422674962e+00,2.194421199068223860e+00,2.205491873264786573e+00,2.213929378223810307e+00,2.220573656576860788e+00
2.122983748898561451e+00,2.157885622847048435e+00,2.179875263745038261e+00,2.194999386309650635e+00,2.206039591554916690e+00,2.214453776639358829e+00,2.221079607282306689e+00
2.123599184249686189e+00,2.158427719712296078e+00,2.180370976009998962e+00,2.195463072424830742e+00,2.206479805577453490e+00,2.214876025403296644e+00,2.221487643767272591e+00
2.124086574377964443e+00,2.158859246213937322e+00,2.180767169076557543e+00,2.195834868751770141e+00,2.206833720793865972e+00,2.215216254109946270e+00,2.221817044657517837e+00
2.124479151983992065e+00,2.159208470398280788e+00,2.181088971569642876e+00,2.196137736716569755e+00,2.207122710592730908e+00,2.215494620934295611e+00,2.222087006990339120e+00
2.124809409926237347e+00,2.159503509084696127e+00,2.181361732807789444e+00,2.196395114984249552e+00,2.207368813436050292e+00,2.215732092741166337e+00,2.222317649978658327e+00
2.125089357804732959e+00,2.159754728247480493e+00,2.181594779349906865e+00,2.196615612540645746e+00,2.207580112466403399e+00,2.215936350254792409e+00,2.222516336041523211e+00
2.125335187674876725e+00,2.159976031464024615e+00,2.181800567558357606e+00,2.196810686653660749e+00,2.207767332812830219e+00,2.216117558314559144e+00,2.222692786845696489e+00
2.125562135329020830e+00,2.160180536784964911e+00,2.181990876253692146e+00,2.196991191600524029e+00,2.207940651243966990e+00,2.216285375208560282e+00,2.222856250574241965e+00
2.125766469284682714e+00,2.160365223522067613e+00,2.182163134150762129e+00,2.197154866279300567e+00,2.208098033912452074e+00,2.216437940962979525e+00,2.223005004748690006e+00
2.125954771362400741e+00,2.160535527585355275e+00,2.182322052590189632e+00,2.197305921883597524e+00,2.208243325553831404e+00,2.216578819911446452e+00,2.223142391947557694e+00
2.126129170765381993e+00,2.160692973302785980e+00,2.182468773524395278e+00,2.197445236492000742e+00,2.208377210951625980e+00,2.216708548976086934e+00,2.223268832191043209e+00
2.126300482842525152e+00,2.160847764174416596e+00,2.182613113107400249e+00,2.197582358555857596e+00,2.208509042163133262e+00,2.216836329735890843e+00,2.223393407878456074e+00
2.126465498472961624e+00,2.160996741829256163e+00,2.182751945254921111e+00,2.197714184415660466e+00,2.208635732062836254e+00,2.216959087800256967e+00,2.223513054764755914e+00
2.126625808020376152e+00,2.161141392655310245e+00,2.182886690534200369e+00,2.197842089152822087e+00,2.208758622364122459e+00,2.217078139320340924e+00,2.223629068753439242e+00
2.126779327525225138e+00,2.161279873146713992e+00,2.183015657523019737e+00,2.197964486350867386e+00,2.208876203612940348e+00,2.217192033748854652e+00,2.223740045903781049e+00
2.126932436347238831e+00,2.161417158913041092e+00,2.183142934349610265e+00,2.198084851627065017e+00,2.208991502701251886e+00,2.217303454680733310e+00,2.223848398356845113e+00
2.127085288866709778e+00,2.161555181615757437e+00,2.183271575792649966e+00,2.198207014540363158e+00,2.209108916514912035e+00,2.217417232811023986e+00,2.223959299637720211e+00
2.127231822691995511e+00,2.161686875814670117e+00,2.183393882942894493e+00,2.198322839452458766e+00,2.209219989829586339e+00,2.217524668708314994e+00,2.224063857467789340e+00
2.127375729136898208e+00,2.161816052955996881e+00,2.183513742920984768e+00,2.198436265521693134e+00,2.209328699779589122e+00,2.217629768444107974e+00,2.224166100695459392e+00
2.127517149698185062e+00,2.161942864061955571e+00,2.183631312752289944e+00,2.198547453902037319e+00,2.209435210534657745e+00,2.217732698485111342e+00,2.224266197600165196e+00
2.127656813264815483e+00,2.162067967277470970e+00,2.183747205842816452e+00,2.198656987113278394e+00,2.209540081979390891e+00,2.217834001393035770e+00,2.224364677037812932e+00
2.127793673576059419e+00,2.162190480742363974e+00,2.183860644285028574e+00,2.198764159003149032e+00,2.209642660537547432e+00,2.217933063822409512e+00,2.224460957480776102e+00
2.127929527259603937e+00,2.162311978546532565e+00,2.183973061427358253e+00,2.198870305751009280e+00,2.209744211175561635e+00,2.218031096236902755e+00,2.224556206279137083e+00
