  78872.57      0.1314140      0.3114891E-03   8.913484      0.6225700E-02   10.46426       10.19516       10.80622     -0.2691098     -0.3419482     -0.6110581    
  77660.47      0.1037070      0.3250645E-03   8.914285      0.6220000E-02   10.47971       10.21102       10.82099     -0.2686980     -0.3412727     -0.6099707    
  76483.54      0.7637400E-01  0.3392874E-03   8.915092      0.6214200E-02   10.49481       10.22652       10.83543     -0.2682976     -0.3406173     -0.6089149    
  75327.40      0.4914000E-01  0.3542656E-03   8.915864      0.6208700E-02   10.50990       10.24202       10.84985     -0.2678822     -0.3399551     -0.6078243    
  74207.36      0.2233800E-01  0.3701072E-03   8.916644      0.6203100E-02   10.52499       10.25754       10.86424     -0.2674549     -0.3392919     -0.6067065    
  73107.01     -0.4357000E-02  0.3868122E-03   8.917388      0.6197800E-02   10.53974       10.27271       10.87832     -0.2670352     -0.3386398     -0.6056085    
  72041.38     -0.3061900E-01  0.4043810E-03   8.918139      0.6192400E-02   10.55435       10.28773       10.89226     -0.2666114     -0.3379865     -0.6045362    
  70993.89     -0.5677900E-01  0.4230293E-03   8.918856      0.6187300E-02   10.56900       10.30279       10.90626     -0.2661671     -0.3373097     -0.6034678    
  69980.01     -0.8249200E-01  0.4427575E-03   8.919579      0.6182200E-02   10.58323       10.31743       10.91987     -0.2657374     -0.3366545     -0.6024330    
  68986.96     -0.1080080      0.4637816E-03   8.920267      0.6177300E-02   10.59729       10.33190       10.93329     -0.2653118     -0.3360006     -0.6013922    
  68022.09     -0.1331700      0.4859940E-03   8.920962      0.6172400E-02   10.61156       10.34661       10.94688     -0.2648780     -0.3353168     -0.6002738    
  67077.98     -0.1581100      0.5098267E-03   8.921622      0.6167700E-02   10.62550       10.36097       10.96015     -0.2644535     -0.3346478     -0.5991797    
  66160.99     -0.1826840      0.5351723E-03   8.922286      0.6163000E-02   10.63908       10.37496       10.97308     -0.2640412     -0.3339979     -0.5981168    
  65262.84     -0.2070520      0.5623550E-03   8.922910      0.6158500E-02   10.65294       10.38926       10.98627     -0.2636141     -0.3333284     -0.5970049    
  64392.01     -0.2310150      0.5913757E-03   8.923537      0.6154100E-02   10.66645       10.40321       10.99913     -0.2631970     -0.3326752     -0.5959188    
  63539.82     -0.2547520      0.6226667E-03   8.924130      0.6149900E-02   10.67964       10.41682       11.01168     -0.2627886     -0.3320356     -0.5948561    
  62712.77     -0.2781180      0.6563370E-03   8.924736      0.6145600E-02   10.69284       10.43044       11.02424     -0.2623730     -0.3313942     -0.5937886    
  61903.19     -0.3012670      0.6928198E-03   8.925311      0.6141500E-02   10.70609       10.44412       11.03683     -0.2619448     -0.3307435     -0.5927030    
  61117.70     -0.3240360      0.7324403E-03   8.925898      0.6137400E-02   10.71898       10.45742       11.04909     -0.2615293     -0.3301124     -0.5916495    
  60347.88     -0.3466150      0.7757406E-03   8.926455      0.6133400E-02   10.73161       10.47046       11.06110     -0.2611221     -0.3294942     -0.5906172    
  59601.61     -0.3688020      0.8230470E-03   8.927025      0.6129400E-02   10.74450       10.48380       11.07336     -0.2606934     -0.3288575     -0.5895444    
  58870.40     -0.3907830      0.8753350E-03   8.927565      0.6125600E-02   10.75718       10.49691       11.08541     -0.2602691     -0.3282281     -0.5884831    
  58161.55     -0.4123840      0.9329326E-03   8.928119      0.6121700E-02   10.76955       10.50970       11.09716     -0.2598579     -0.3276177     -0.5874539    
  57467.33     -0.4337650      0.9970338E-03   8.928644      0.6118000E-02   10.78170       10.52227       11.10871     -0.2594518     -0.3270114     -0.5864333    
  56795.12     -0.4547480      0.1068835E-02   8.929183      0.6114200E-02   10.79418       10.53517       11.12054     -0.2590289     -0.3263604     -0.5853481    
  56136.97     -0.4755050      0.1149858E-02   8.929695      0.6110600E-02   10.80636       10.54776       11.13208     -0.2586146     -0.3257230     -0.5842859    
  55500.51     -0.4958420      0.1241632E-02   8.930222      0.6106900E-02   10.81821       10.56001       11.14332     -0.2582137     -0.3251066     -0.5832589    
  54878.98     -0.5159080      0.1346985E-02   8.930724      0.6103400E-02   10.82984       10.57202       11.15434     -0.2578155     -0.3244981     -0.5822456    
  54278.52     -0.5355380      0.1468434E-02   8.931243      0.6099700E-02   10.84179       10.58441       11.16566     -0.2573856     -0.3238649     -0.5811920    
  53699.72     -0.5546480      0.1608501E-02   8.931731      0.6096300E-02   10.85326       10.59629       11.17651     -0.2569715     -0.3232545     -0.5801762    
  53134.55     -0.5735470      0.1775585E-02   8.932246      0.6092700E-02   10.86455       10.60799       11.18721     -0.2565673     -0.3226583     -0.5791839    
  52599.79     -0.5915980      0.1968666E-02   8.932726      0.6089300E-02   10.87524       10.61905       11.19733     -0.2561851     -0.3220942     -0.5782449    
  52087.56     -0.6091010      0.2198154E-02   8.933228      0.6085800E-02   10.88610       10.63032       11.20761     -0.2557837     -0.3215121     -0.5772681    
  51630.58     -0.6248470      0.2447728E-02   8.933668      0.6082700E-02   10.89593       10.64052       11.21691     -0.2554161     -0.3209814     -0.5763760    
  51226.07     -0.6389390      0.2715938E-02   8.934095      0.6079700E-02   10.90472       10.64963       11.22524     -0.2550907     -0.3205113     -0.5755861    
  50857.15     -0.6518740      0.3006462E-02   8.934474      0.6077100E-02   10.91270       10.65790       11.23278     -0.2547940     -0.3200825     -0.5748657    
  50522.17     -0.6637330      0.3318084E-02   8.934853      0.6074400E-02   10.92005       10.66553       11.23975     -0.2545245     -0.3196929     -0.5742114    
  50207.78     -0.6749150      0.3654956E-02   8.935193      0.6072100E-02   10.92688       10.67261       11.24620     -0.2542716     -0.3193272     -0.5735975    
  49914.30     -0.6854500      0.4015888E-02   8.935542      0.6069600E-02   10.93333       10.67929       11.25231     -0.2540369     -0.3189867     -0.5730235    
  49630.08     -0.6956880      0.4405956E-02   8.935861      0.6067400E-02   10.93948       10.68566       11.25812     -0.2538101     -0.3186575     -0.5724676    
  49357.71     -0.7055830      0.4823786E-02   8.936194      0.6065100E-02   10.94544       10.69184       11.26376     -0.2535927     -0.3183419     -0.5719346    
  49086.94     -0.7154440      0.5275293E-02   8.936501      0.6062900E-02   10.95133       10.69794       11.26933     -0.2533767     -0.3180282     -0.5714049    
  48821.37     -0.7251950      0.5759148E-02   8.936828      0.6060600E-02   10.95717       10.70399       11.27485     -0.2531648     -0.3177205     -0.5708852    
  48552.43     -0.7350960      0.6282242E-02   8.937133      0.6058500E-02   10.96299       10.71002       11.28036     -0.2529501     -0.3174090     -0.5703591    
  48283.86     -0.7450580      0.6842981E-02   8.937460      0.6056200E-02   10.96888       10.71612       11.28593     -0.2527358     -0.3170978     -0.5698336    
  48008.26     -0.7553080      0.7449150E-02   8.937767      0.6054100E-02   10.97483       10.72229       11.29155     -0.2525159     -0.3167786     -0.5692945    
  47730.39     -0.7657240      0.8098796E-02   8.938098      0.6051800E-02   10.98142       10.72913       11.29777     -0.2522684     -0.3164149     -0.5686832    
  47443.20     -0.7765230      0.8800865E-02   8.938410      0.6049600E-02   10.98875       10.73675       11.30469     -0.2519833     -0.3159918     -0.5679751    
  47151.88     -0.7875600      0.9552613E-02   8.938749      0.6047200E-02   10.99625       10.74454       11.31177     -0.2516940     -0.3155627     -0.5672566    
  46850.15     -0.7990340      0.1036385E-01   8.939070      0.6045000E-02   11.00391       10.75250       11.31900     -0.2513943     -0.3151184     -0.5665127    
  46543.28     -0.8107980      0.1123118E-01   8.939418      0.6042600E-02   11.01176       10.76067       11.32641     -0.2510893     -0.3146666     -0.5657560    
  46225.22     -0.8230410      0.1216497E-01   8.939749      0.6040300E-02   11.01984       10.76906       11.33402     -0.2507732     -0.3141986     -0.5649718    
  45902.25     -0.8355770      0.1316082E-01   8.940107      0.6037800E-02   11.02809       10.77764       11.34181     -0.2504521     -0.3137233     -0.5641754    
  45567.90     -0.8486170      0.1422973E-01   8.940447      0.6035400E-02   11.03687       10.78678       11.35008     -0.2500979     -0.3132094     -0.5633073    
  45229.00     -0.8619530      0.1536569E-01   8.940812      0.6032900E-02   11.04622       10.79652       11.35888     -0.2497089     -0.3126576     -0.5623665    
