 #(He-core: Althaus et al. 2013, CO-core: Camisassa    et al. 2016, ONe-core: Camisassa et al. 2019)
 #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)   TpreWD(gyr)  Mzams     Mbol    F070W     F090W     F115W     F150W     F200W     F277W     F356W     F444W     F164N     F187N     F212N     F323N     F405N      G         BP        RP         U         B         V         R         I         J         H         K          L       FUV       NUV        u         g         r         i         z       F220W     F250W     F330W     F344N     F435W     F475W     F502N     F550M     F555W     F606W     F625W     F658N     F660N     F775W     F814W     F850LP    F892N
  7.00   4.500   0.339     0.00013    0.030627   He    -0.077     0.00000   0.000    4.9330    8.5495    9.0215    9.4984   10.0360   10.6301   11.3176   11.8644   12.3182   10.2474   10.5774   10.7775   11.6751   12.1843    8.0654    7.8450    8.3485    6.7010    7.8024    8.0608    8.1953    8.3655    8.7425    8.8606    9.0279    9.1222    6.2820    6.8473    7.4934    7.8058    8.3051    8.6656    9.0129    5.1142    5.6307    6.2275    6.2996    7.7707    7.9238    7.9985    8.0794    8.0410    8.1012    8.1715    8.2024    8.2411    8.3147    8.3665    8.5146    8.5126
  7.00   4.480   0.337     0.00016    0.030482   He    -0.161     0.00000   0.000    5.1418    8.6560    9.1218    9.5925   10.1266   10.7189   11.4039   11.9495   12.4042   10.3376   10.6729   10.8647   11.7602   12.2757    8.1792    7.9660    8.4537    6.8475    7.9239    8.1711    8.3033    8.4685    8.8360    8.9506    9.1152    9.2073    6.4552    7.0140    7.6411    7.9231    8.4142    8.7696    9.1138    5.2809    5.7910    6.3784    6.4494    7.8930    8.0403    8.1110    8.1886    8.1531    8.2120    8.2802    8.3229    8.3571    8.4184    8.4693    8.6146    8.6130
  7.00   4.460   0.334     0.00020    0.030335   He    -0.244     0.00000   0.000    5.3506    8.7599    9.2186    9.6825   10.2122   10.8012   11.4826   12.0260   12.4806   10.4222   10.7596   10.9454   11.8372   12.3567    8.2915    8.0860    8.5558    6.9945    8.0449    8.2801    8.4090    8.5685    8.9250    9.0351    9.1958    9.2839    6.6387    7.1866    7.7892    8.0396    8.5211    8.8709    9.2110    5.4534    5.9549    6.5304    6.5999    8.0148    8.1560    8.2225    8.2964    8.2639    8.3212    8.3867    8.4376    8.4693    8.5193    8.5691    8.7110    8.7099
  7.00   4.440   0.331     0.00026    0.030186   He    -0.328     0.00000   0.000    5.5596    8.8569    9.3080    9.7650   10.2900   10.8750   11.5523   12.0933   12.5469   10.4988   10.8358   11.0178   11.9051   12.4262    8.3976    8.2000    8.6508    7.1350    8.1603    8.3832    8.5081    8.6613    9.0064    9.1116    9.2679    9.3513    6.8277    7.3584    7.9309    8.1505    8.6216    8.9653    9.3008    5.6250    6.1152    6.6763    6.7440    8.1311    8.2662    8.3286    8.3983    8.3687    8.4240    8.4866    8.5421    8.5729    8.6131    8.6618    8.8000    8.7994
  7.00   4.420   0.328     0.00034    0.030033   He    -0.411     0.00000   0.000    5.7687    8.9481    9.3917    9.8421   10.3623   10.9428   11.6157   12.1539   12.6060   10.5696   10.9042   11.0844   11.9665   12.4871    8.4981    8.3083    8.7401    7.2693    8.2705    8.4811    8.6017    8.7484    9.0822    9.1824    9.3341    9.4121    7.0195    7.5275    8.0664    8.2562    8.7164    9.0541    9.3849    5.7937    6.2710    6.8163    6.8822    8.2420    8.3711    8.4296    8.4950    8.4681    8.5213    8.5809    8.6388    8.6702    8.7013    8.7488    8.8833    8.8833
  7.00   4.400   0.325     0.00045    0.029875   He    -0.495     0.00000   0.000    5.9782    9.0358    9.4719    9.9158   10.4315   11.0076   11.6762   12.2116   12.6617   10.6373   10.9687   11.1481   12.0250   12.5438    8.5950    8.4128    8.8259    7.3999    8.3770    8.5754    8.6917    8.8320    9.1547    9.2502    9.3973    9.4700    7.2133    7.6944    8.1981    8.3583    8.8077    9.1393    9.4655    5.9602    6.4237    6.9526    7.0166    8.3493    8.4724    8.5271    8.5881    8.5639    8.6151    8.6716    8.7312    8.7637    8.7860    8.8322    8.9631    8.9637
  7.00   4.380   0.322     0.00060    0.029711   He    -0.579     0.00000   0.000    6.1881    9.1215    9.5502    9.9877   10.4992   11.0712   11.7358   12.2685   12.7165   10.7036   11.0319   11.2108   12.0828   12.5987    8.6897    8.5152    8.9096    7.5288    8.4814    8.6676    8.7796    8.9136    9.2256    9.3165    9.4595    9.5272    7.4087    7.8605    8.3282    8.4583    8.8969    9.2226    9.5441    6.1259    6.5752    7.0874    7.1495    8.4546    8.5716    8.6225    8.6790    8.6577    8.7067    8.7603    8.8221    8.8555    8.8687    8.9138    9.0410    9.0422
  7.00   4.360   0.312     0.00075    0.029217   He    -0.673     0.00000   0.000    6.4236    9.2305    9.6518   10.0829   10.5903   11.1583   11.8191   12.3492   12.7951   10.7933   11.1185   11.2971   12.1644   12.6768    8.8076    8.6408    9.0167    7.6818    8.6092    8.7830    8.8908    9.0186    9.3197    9.4063    9.5453    9.6081    7.6304    8.0513    8.4826    8.5815    9.0093    9.3291    9.6461    6.3163    6.7512    7.2466    7.3067    8.5831    8.6941    8.7410    8.7931    8.7746    8.8216    8.8723    8.9365    8.9711    8.9747    9.0186    9.1422    9.1441
  7.00   4.340   0.299     0.00088    0.028560   He    -0.773     0.00000   0.000    6.6731    9.3518    9.7658   10.1904   10.6938   11.2582   11.9154   12.4432   12.8869   10.8956   11.2182   11.3962   12.2591   12.7678    8.9379    8.7789    9.1361    7.8485    8.7495    8.9105    9.0143    9.1359    9.4262    9.5087    9.6440    9.7023    7.8672    8.2563    8.6506    8.7172    9.1341    9.4479    9.7605    6.5209    6.9413    7.4196    7.4778    8.7242    8.8289    8.8719    8.9194    8.9038    8.9488    8.9966    9.0641    9.0997    9.0930    9.1357    9.2557    9.2582
  7.00   4.320   0.288     0.00104    0.028033   He    -0.869     0.00000   0.000    6.9135    9.4641    9.8705   10.2886   10.7881   11.3490   12.0028   12.5282   12.9702   10.9888   11.3089   11.4862   12.3449   12.8499    9.0591    8.9080    9.2465    8.0076    8.8809    9.0290    9.1288    9.2441    9.5235    9.6018    9.7335    9.7875    8.0979    8.4546    8.8113    8.8440    9.2499    9.5576    9.8657    6.7189    7.1245    7.5855    7.6416    8.8564    8.9548    8.9937    9.0365    9.0240    9.0670    9.1118    9.1834    9.2198    9.2022    9.2437    9.3600    9.3632
  7.00   4.300   0.278     0.00122    0.027588   He    -0.963     0.00000   0.000    7.1482    9.5707    9.9694   10.3807   10.8764   11.4340   12.0845   12.6077   13.0480   11.0759   11.3943   11.5702   12.4250   12.9267    9.1746    9.0317    9.3511    8.1629    9.0070    9.1416    9.2375    9.3464    9.6146    9.6890    9.8171    9.8671    8.3262    8.6498    8.9681    8.9651    9.3599    9.6615    9.9650    6.9138    7.3045    7.7478    7.8019    8.9832    9.0751    9.1098    9.1478    9.1384    9.1795    9.2213    9.2978    9.3348    9.3055    9.3459    9.4584    9.4623
  7.00   4.280   0.271     0.00092    0.027230   He    -1.055     0.00000   0.000    7.3765    9.6711   10.0618   10.4662   10.9580   11.5124   12.1597   12.6808   13.1196   11.1566   11.4736   11.6477   12.4987   12.9975    9.2840    9.1493    9.4494    8.3139    9.1273    9.2481    9.3399    9.4425    9.6992    9.7696    9.8943    9.9404    8.5520    8.8419    9.1208    9.0804    9.4638    9.7591   10.0580    7.1057    7.4812    7.9062    7.9583    9.1043    9.1895    9.2198    9.2528    9.2467    9.2858    9.3247    9.4069    9.4442    9.4026    9.4417    9.5505    9.5549
  7.00   4.260   0.270     0.00118    0.027204   He    -1.136     0.00000   0.000    7.5808    9.7455   10.1281   10.5252   11.0132   11.5645   12.2086   12.7276   13.1652   11.2108   11.5269   11.6987   12.5461   13.0425    9.3675    9.2414    9.5218    8.4410    9.2222    9.3285    9.4165    9.5125    9.7574    9.8237    9.9449    9.9873    8.7561    9.0114    9.2498    9.1701    9.5419    9.8306   10.1248    7.2750    7.6349    8.0412    8.0911    9.2000    9.2782    9.3041    9.3318    9.3292    9.3662    9.4021    9.4907    9.5283    9.4735    9.5114    9.6163    9.6213
  7.00   4.240   0.269     0.00155    0.027171   He    -1.218     0.00000   0.000    7.7851    9.8207   10.1948   10.5846   11.0687   11.6169   12.2577   12.7746   13.2111   11.2654   11.5810   11.7500   12.5936   13.0883    9.4520    9.3346    9.5948    8.5710    9.3186    9.4099    9.4938    9.5831    9.8159    9.8781    9.9958   10.0344    8.9660    9.1853    9.3818    9.2610    9.6208    9.9027   10.1922    7.4487    7.7926    8.1795    8.2272    9.2971    9.3681    9.3895    9.4116    9.4126    9.4476    9.4804    9.5762    9.6137    9.5451    9.5817    9.6826    9.6883
  7.00   4.220   0.268     0.00210    0.027133   He    -1.300     0.00000   0.000    7.9894    9.8964   10.2618   10.6439   11.1240   11.6691   12.3067   12.8215   13.2570   11.3199   11.6353   11.8010   12.6410   13.1344    9.5371    9.4287    9.6683    8.7036    9.4163    9.4919    9.5718    9.6540    9.8744    9.9324   10.0466   10.0814    9.1818    9.3634    9.5165    9.3529    9.7003    9.9752   10.2598    7.6268    7.9541    8.3209    8.3663    9.3955    9.4590    9.4757    9.4919    9.4967    9.5297    9.5593    9.6628    9.7001    9.6171    9.6524    9.7492    9.7555
  7.00   4.200   0.267     0.00306    0.027091   He    -1.381     0.00000   0.000    8.1937    9.9726   10.3290   10.7032   11.1791   11.7212   12.3554   12.8682   13.3028   11.3742   11.6899   11.8519   12.6882   13.1808    9.6231    9.5237    9.7423    8.8388    9.5154    9.5745    9.6502    9.7252    9.9327    9.9866   10.0971   10.1282    9.4047    9.5459    9.6538    9.4461    9.7804   10.0481   10.3277    7.8092    8.1193    8.4651    8.5082    9.4954    9.5511    9.5629    9.5728    9.5816    9.6124    9.6389    9.7506    9.7877    9.6893    9.7233    9.8159    9.8229
  7.00   4.180   0.266     0.00532    0.027051   He    -1.463     0.00000   0.000    8.3976   10.0491   10.3961   10.7621   11.2337   11.7728   12.4037   12.9142   13.3480   11.4281   11.7443   11.9023   12.7348   13.2270    9.7096    9.6196    9.8163    8.9765    9.6161    9.6576    9.7290    9.7964    9.9907   10.0402   10.1471   10.1744    9.6354    9.7327    9.7937    9.5404    9.8610   10.1209   10.3954    7.9960    8.2880    8.6120    8.6527    9.5967    9.6443    9.6511    9.6541    9.6671    9.6957    9.7188    9.8394    9.8761    9.7616    9.7942    9.8826    9.8903
  7.00   4.160   0.265     0.01179    0.027020   He    -1.544     0.00000   0.000    8.6009   10.1255   10.4628   10.8203   11.2874   11.8236   12.4510   12.9594   13.3923   11.4810   11.7983   11.9517   12.7803   13.2725    9.7965    9.7162    9.8902    9.1166    9.7185    9.7409    9.8078    9.8672   10.0479   10.0928   10.1962   10.2195    9.8755    9.9236    9.9359    9.6360    9.9417   10.1935   10.4628    8.1869    8.4601    8.7615    8.7996    9.6996    9.7385    9.7401    9.7354    9.7530    9.7793    9.7988    9.9291    9.9653    9.8334    9.8647    9.9488    9.9573
  7.00   4.140   0.264     0.02462    0.026990   He    -1.626     0.00000   0.000    8.8038   10.2030   10.5301   10.8787   11.3410   11.8743   12.4983   13.0044   13.4367   11.5339   11.8527   12.0011   12.8259   13.3184    9.8851    9.8150    9.9650    9.2604    9.8242    9.8258    9.8879    9.9386   10.1054   10.1454   10.2452   10.2647   10.1288   10.1200   10.0819    9.7342   10.0238   10.2668   10.5307    8.3834    8.6368    8.9147    8.9502    9.8058    9.8353    9.8314    9.8180    9.8407    9.8645    9.8802   10.0204   10.0564    9.9061    9.9359   10.0157   10.0250
  7.00   4.120   0.264     0.04169    0.026958   He    -1.706     0.00000   0.000    9.0062   10.2819   10.5983   10.9376   11.3946   11.9252   12.5456   13.0495   13.4810   11.5867   11.9076   12.0505   12.8714   13.3644    9.9763    9.9168   10.0410    9.4082    9.9344    9.9131    9.9698   10.0108   10.1631   10.1980   10.2942   10.3098   10.4012   10.3227   10.2317    9.8363   10.1079   10.3412   10.5994    8.5861    8.8183    9.0718    9.1047    9.9164    9.9359    9.9262    9.9028    9.9309    9.9520    9.9635   10.1141   10.1495    9.9797   10.0081   10.0834   10.0934
  7.00   4.100   0.263     0.06590    0.026927   He    -1.787     0.00000   0.000    9.2080   10.3630   10.6679   10.9973   11.4483   11.9762   12.5931   13.0948   13.5256   11.6396   11.9631   12.1001   12.9172   13.4108   10.0711   10.0230   10.1189    9.5603   10.0507   10.0045   10.0544   10.0846   10.2214   10.2506   10.3433   10.3552   10.7019   10.5334   10.3855    9.9440   10.1951   10.4174   10.6694    8.7969    9.0057    9.2331    9.2632   10.0331   10.0418   10.0261    9.9915   10.0253   10.0431   10.0498   10.2103   10.2443   10.0550   10.0819   10.1524   10.1631
  7.00   4.080   0.262     0.10037    0.026881   He    -1.869     0.00000   0.000    9.4113   10.4440   10.7365   11.0561   11.5006   12.0265   12.6402   13.1399   13.5702   11.6914   12.0184   12.1490   12.9627   13.4573   10.1684   10.1326   10.1962    9.7098   10.1723   10.1003   10.1404   10.1577   10.2786   10.3020   10.3918   10.4004   11.0540   10.7532   10.5365   10.0570   10.2841   10.4934   10.7384    9.0167    9.1937    9.3915    9.4189   10.1551   10.1531   10.1308   10.0844   10.1237   10.1368   10.1376   10.3057   10.3382   10.1300   10.1550   10.2205   10.2316
  7.00   4.060   0.261     0.14299    0.026815   He    -1.951     0.00000   0.000    9.6166   10.5144   10.7956   11.1068   11.5456   12.0718   12.6840   13.1825   13.6127   11.7367   12.0706   12.1931   13.0055   13.5018   10.2581   10.2346   10.2631    9.8366   10.2873   10.1914   10.2173   10.2206   10.3280   10.3467   10.4357   10.4430   11.5375   10.9757   10.6644   10.1652   10.3645   10.5590   10.7978    9.2381    9.3584    9.5251    9.5504   10.2710   10.2598   10.2290   10.1729   10.2164   10.2229   10.2165   10.3935   10.4231   10.1946   10.2181   10.2791   10.2903
  7.00   4.040   0.260     0.19284    0.026734   He    -2.033     0.00000   0.000    9.8234   10.5829   10.8523   11.1554   11.5868   12.1142   12.7260   13.2242   13.6551   11.7782   12.1219   12.2342   13.0470   13.5464   10.3469   10.3358   10.3277    9.9530   10.4014   10.2844   10.2936   10.2813   10.3747   10.3875   10.4767   10.4846   12.2498   11.2009   10.7815   10.2739   10.4445   10.6230   10.8546    9.4604    9.5131    9.6473    9.6705   10.3863   10.3671   10.3278   10.2637   10.3102   10.3091   10.2947   10.4782   10.5035   10.2575   10.2790   10.3353   10.3460
  7.00   4.020   0.258     0.25148    0.026633   He    -2.117     0.00000   0.000   10.0316   10.6768   10.9293   11.2213   11.6393   12.1644   12.7748   13.2728   13.7040   11.8288   12.1801   12.2829   13.0955   13.5974   10.4656   10.4698   10.4156   10.1018   10.5508   10.4111   10.3983   10.3647   10.4368   10.4379   10.5254   10.5332   12.9438   11.4694   10.9303   10.4170   10.5536   10.7121   10.9311    9.7303    9.7161    9.8038    9.8233   10.5371   10.5088   10.4619   10.3883   10.4374   10.4260   10.4018   10.5770   10.5974   10.3447   10.3629   10.4113   10.4216
